9561.430142,12994.2,2.9,-4.654,0.015
9565.348535,13186.8,2.2,-4.673,0.010
9566.405805,13194.3,2.6,-4.707,0.014
9575.424766,12829.9,3.4,-4.653,0.018
9579.465702,13152.8,3.5,-4.689,0.021
9580.432180,13181.7,7.9,-4.664,0.055
9581.327863,13201.7,3.3,-4.674,0.018
9584.383000,13210.6,2.8,-4.672,0.014
9585.458583,13209.6,3.1,-4.684,0.018
9601.362277,13201.2,2.5,-4.668,0.012
9624.353376,13119.9,2.4,-4.696,0.013
9629.347520,13212.9,2.8,-4.694,0.016
9633.332790,13148.1,7.3,-4.620,0.045
9634.337974,13086.4,2.9,-4.712,0.018
9772.704757,12943.9,2.2,-4.654,0.009
9773.707306,12808.8,2.1,-4.650,0.009
9774.700799,12917.1,2.6,-4.666,0.012
9775.705586,13040.4,6.3,-4.622,0.034
9788.712922,12818.2,2.9,-4.689,0.015
9800.721264,13149.7,2.8,-4.712,0.014
9803.623676,12882.8,3.3,-4.674,0.016
9804.575617,12824.3,3.4,-4.683,0.018
9805.576617,12941.3,5.2,-4.644,0.029
9821.641945,13033.7,3.6,-4.680,0.019
9833.673975,12965.6,2.1,-4.697,0.009
9834.550525,12870.1,3.1,-4.665,0.015
9516.681944,-87.1,29.4,,
9523.776696,67.5,29.7,,
9549.730853,20.3,26.7,,
9556.715849,14.3,27.6,,
9560.680939,-271.7,20.5,,
9569.724655,51.6,31.4,,
9571.682804,0.00,29.7,,
9572.654784,22.2,61.6,,
9575.702477,-291.2,43.7,,
9581.666751,65.1,53.3,,
9582.583227,29.8,26.4,,
9583.660704,67.5,40.2,,
9584.668391,57.0,39.9,,
9771.950045,-104.5,31.1,,
9833.817876,-102.3,26.0,,
9837.813332,-62.7,28.9,,
9838.833613,-63.5,29.7,,
9849.960417,-303.5,37.4
9544.58457,12806.3,9.3,-4.637,0.037
9844.82956,13183.1,10.8,-4.826,0.099
9846.81782,13010.4,19.6,-4.227,0.107
9868.73429,13121.5,11.3,-4.541,0.044
9870.71811,13151.1,10.5,-4.745,0.057
