56076.904,-38.30,2.51,HIRES,
56099.841,-13.18,2.47,HIRES,
56109.825,57.33,1.74,HIRES,
56116.089,-4.45,1.56,HIRES,
56134.000,46.27,1.73,HIRES,
56144.079,17.81,2.02,HIRES,
56153.087,88.74,3.29,HIRES,
56163.981,37.40,1.91,HIRES,
56166.962,44.33,1.83,HIRES,
56176.856,88.23,2.29,HIRES,
56192.844,108.96,1.86,HIRES,
56450.040,19.85,1.78,HIRES,
56469.099,3.95,1.86,HIRES,
56472.114,16.87,1.99,HIRES,
56476.995,1.60,2.03,HIRES,
56478.884,-29.12,1.65,HIRES,
56484.063,-72.43,2.00,HIRES,
56484.883,-72.22,1.50,HIRES,
56489.997,-13.62,1.62,HIRES,
56506.878,-84.42,1.78,HIRES,
56512.910,-14.65,1.77,HIRES,
56521.883,-54.61,1.73,HIRES,
56533.873,-38.28,2.05,HIRES,
56613.758,-99.60,2.23,HIRES,
56462.573,-54305.87,4.45,HARPS-N,
56514.602,-54269.66,2.92,HARPS-N,
56514.623,-54258.05,3.05,HARPS-N,
56515.556,-54259.96,4.82,HARPS-N,
56515.557,-54271.49,5.02,HARPS-N,
56515.578,-54258.19,4.35,HARPS-N,
56545.423,-54331.28,2.42,HARPS-N,
56549.407,-54343.28,3.12,HARPS-N,
56829.617,-54375.25,3.16,HARPS-N,
56831.525,-54359.40,2.30,HARPS-N,
56850.615,-54386.77,4.12,HARPS-N,
56865.533,-54359.15,2.21,HARPS-N,
57123.719,-54256.32,4.55,HARPS-N,
57181.709,-54148.86,2.71,HARPS-N,
57254.564,-54202.52,6.42,HARPS-N,
57330.394,-54147.12,3.19,HARPS-N,
57528.706,-54303.21,4.78,HARPS-N,
57565.651,-54280.83,5.24,HARPS-N,
57566.674,-54290.92,3.12,HARPS-N,
