52851.876768,11.46301,0.00116,-0.02048,0.184060,126.30
52853.869168,11.46523,0.00284,-0.02295,0.182541,43.10
52941.607800,11.48328,0.00566,-0.00832,0.162482,23.40
53264.713004,11.44450,0.00220,-0.00873,0.180716,53.50
53266.724775,11.45493,0.00197,-0.01473,0.184430,55.80
53271.732825,11.45242,0.00414,-0.01653,0.185826,30.90
53274.738912,11.45120,0.00284,-0.03438,0.143082,41.00
53288.679402,11.45507,0.00259,-0.00705,0.191112,40.70
53291.680278,11.45266,0.00426,-0.02654,0.184789,28.20
53294.677291,11.46005,0.00286,-0.01219,0.178598,35.10
53296.692360,11.45192,0.00290,-0.01498,0.188696,36.10
53298.715144,11.45380,0.00275,-0.01561,0.178162,36.40
53310.662439,11.46287,0.00227,-0.02000,0.183368,48.60
53721.566682,11.45269,0.00160,-0.01758,0.161832,61.40
53870.933543,11.45767,0.00226,-0.02449,0.174302,44.60
53944.861248,11.47027,0.00142,-0.01619,0.173747,68.70
53948.860547,11.46677,0.00456,-0.02274,0.210435,25.10
53980.770152,11.46982,0.00166,-0.02086,0.170453,58.70
54384.726844,11.46376,0.00231,-0.01591,0.197163,44.10
54385.634255,11.45947,0.00529,0.00065,0.211525,22.50
54391.641142,11.47579,0.00223,-0.01759,0.188990,43.90
54393.663465,11.47829,0.00291,-0.01915,0.195049,34.90
54395.681422,11.47337,0.00216,-0.01004,0.190786,45.30
54420.585952,11.47179,0.00185,-0.01240,0.177270,53.70
54423.589368,11.47090,0.00298,-0.02655,0.171492,35.30
54424.516514,11.47099,0.00259,-0.01498,0.170450,39.70
54426.542184,11.46958,0.00212,-0.01332,0.174664,46.10
54429.520725,11.47675,0.00226,-0.01690,0.178376,44.80
54430.643552,11.47348,0.00217,-0.00422,0.177047,46.70
54437.595286,11.47218,0.00157,-0.01269,0.180847,62.90
54446.594441,11.47554,0.00231,-0.01918,0.176365,44.60
54448.541103,11.47121,0.00272,-0.02339,0.182717,38.30
54450.542773,11.47128,0.00266,-0.02895,0.203111,38.90
54609.908159,11.46230,0.00223,-0.01515,0.179853,45.70
54617.933002,11.45791,0.00249,-0.02531,0.200989,41.60
54637.902968,11.45669,0.00200,-0.01659,0.178432,50.80
54670.781602,11.45625,0.00240,-0.02241,0.157861,43.20
54675.855760,11.45714,0.00179,-0.01883,0.176921,54.90
54687.930372,11.45068,0.00750,-0.02029,0.136157,17.90
54698.797546,11.46021,0.00213,-0.02191,0.196208,46.40
54709.844063,11.45673,0.00152,-0.01328,0.184255,65.60
54719.755513,11.45500,0.00266,-0.01147,0.196230,39.30
54722.825809,11.45542,0.00153,-0.01793,0.181264,64.60
54730.740618,11.45325,0.00318,-0.02554,0.192506,34.30
54751.725433,11.45327,0.00144,-0.01583,0.188489,68.70
54752.622288,11.45613,0.00188,-0.01105,0.193610,52.30
54778.571503,11.46036,0.00145,-0.01336,0.181394,67.30
54812.570368,11.46080,0.00304,-0.02692,0.158688,34.80
55016.915860,11.46173,0.00271,-0.01891,0.161838,36.90
55018.861671,11.46745,0.00183,-0.01943,0.172494,54.70
55079.807536,11.45950,0.00136,-0.02195,0.176188,72.30
55090.789049,11.46052,0.00146,-0.02214,0.170126,67.90
55091.643857,11.45106,0.00481,-0.03331,0.116738,24.40
55105.694107,11.45433,0.00328,-0.01311,0.146626,33.30
55107.683151,11.45683,0.00394,-0.02926,0.165819,28.60
55136.581223,11.45795,0.00770,-0.01947,0.221511,17.20
55217.538712,11.45284,0.00253,-0.01375,0.179174,41.80
55349.887745,11.46477,0.00175,-0.02466,0.189634,59.30
55352.952710,11.46457,0.00211,-0.00762,0.165068,50.60
55355.889795,11.46512,0.00258,-0.02188,0.158900,41.50
55388.885020,11.46253,0.00212,-0.01438,0.176285,49.20
55391.894404,11.47003,0.00220,-0.03096,0.167251,48.90
55397.867729,11.47196,0.00424,-0.01453,0.137993,27.60
55401.791292,11.47254,0.00509,-0.00882,0.151250,23.80
55404.844242,11.46508,0.00227,-0.02066,0.167329,45.50
55405.930310,11.47157,0.00164,-0.01824,0.154994,64.70
55409.891367,11.47203,0.00171,-0.01425,0.173069,62.70
55424.709058,11.46882,0.00402,-0.02515,0.177195,29.00
55433.869077,11.47036,0.00154,-0.01876,0.167255,68.90
55434.713976,11.47563,0.00232,-0.01409,0.162711,46.10
55445.650274,11.47416,0.00228,-0.01857,0.169120,47.10
55453.679814,11.46923,0.00194,-0.02907,0.174891,54.10
55457.614894,11.47464,0.00199,-0.03012,0.158611,53.00
55460.786864,11.47464,0.00148,-0.01968,0.175336,70.00
55482.664228,11.46709,0.00102,-0.02422,0.174177,101.00
55490.774792,11.46720,0.00205,-0.01445,0.156100,52.70
55520.603912,11.46248,0.00336,-0.01886,0.139505,33.00
55770.909913,11.46034,0.00159,-0.01441,0.181841,65.70
55782.894474,11.45780,0.00187,-0.01196,0.179220,54.60
56115.896670,11.45713,0.00116,-0.01535,0.188004,90.80
56150.766066,11.45566,0.00349,-0.02903,0.168490,33.20
56169.766216,11.45456,0.00223,-0.01079,0.192058,48.30
56173.851140,11.45544,0.00170,-0.01593,0.194119,63.80
56174.794849,11.46014,0.00311,-0.01688,0.202797,36.80
56175.913555,11.45429,0.00365,-0.01435,0.182058,32.90
56207.734956,11.45833,0.00217,-0.01906,0.185766,49.80
56239.619268,11.45269,0.00170,-0.01765,0.171106,62.70
56253.606856,11.45868,0.00153,-0.01731,0.175562,71.10
56269.598885,11.46143,0.00191,-0.02148,0.180665,56.90
56271.533034,11.45986,0.00142,-0.01874,0.187842,78.80
56289.545712,11.46245,0.00135,-0.01809,0.176270,80.50
56304.523400,11.46253,0.00172,-0.02680,0.167858,64.70
56506.912689,11.46897,0.00212,-0.02075,0.164968,51.20
