2455847.536,14.37,1.53,-1.16,12.18,1.99,2.49,-0.025,7.091,0.1821,0.0014
2455850.515,2.02,0.82,-10.75,6.45,-1.97,1.27,-0.016,7.079,0.191,0.0008
2455851.518,-0.3,0.71,1.63,5.75,-7.83,1.18,-0.015,7.068,0.1901,0.0007
2455852.505,-1.39,1.22,3.17,9.84,-10.34,1.64,-0.019,7.062,0.1897,0.0009
2456042.793,4.35,1.15,11.92,9.15,-10.75,1.47,-0.024,7.073,0.1852,0.001
2456043.878,3.59,1.21,-3.85,9.74,-8.64,1.55,-0.019,7.074,0.1854,0.001
2456045.888,15.57,1.37,-25.38,10.55,-2.59,2.25,-0.018,7.078,0.1894,0.0012
2456046.939,10.58,0.86,-17.16,6.6,7.91,1.27,-0.017,7.082,0.1909,0.0009
2456048.942,7.96,0.97,-8.24,7.75,19.62,1.82,-0.015,7.075,0.1944,0.0009
2456162.592,10.61,2.11,-14.78,16.61,6.19,3.48,-0.014,7.087,0.1872,0.0018
2456164.651,7.01,1.49,-10.12,11.79,-2.52,2.14,-0.017,7.082,0.1972,0.0015
2456165.633,9.13,1.01,-8.8,8.1,-1.67,1.44,-0.019,7.072,0.1965,0.0009
2456378.907,-7.67,0.82,14.47,6.39,-0.23,1.1,-0.019,7.073,0.1892,0.0008
2456484.744,-3.47,1.81,35.43,13.85,-0.01,2.17,-0.026,7.09,0.1769,0.0014
2456485.724,-2.08,1.03,19.75,7.82,-3.14,1.34,-0.021,7.081,0.1912,0.0008
2456486.702,1.27,0.93,23.83,6.83,0.36,0.89,-0.024,7.084,0.1945,0.0007
2456487.706,2.01,0.96,27.73,6.86,-0.97,0.93,-0.022,7.081,0.195,0.0007
2456488.727,3.66,0.98,29.05,6.91,2.78,1.23,-0.022,7.087,0.1939,0.0009
2456489.694,7.93,0.99,-12.21,7.79,5.59,1.36,-0.011,7.09,0.1934,0.0009
2456490.7,1.49,0.92,-16.04,7.1,2.04,1.19,-0.018,7.081,0.1928,0.0008
2456557.59,6.92,1.65,12.62,12.95,4.51,3.16,-0.017,7.087,0.1926,0.0018
2456558.572,3.15,0.98,2.53,7.89,-0.06,1.18,-0.02,7.073,0.191,0.0008
2456559.583,7.07,1.06,-11.08,8.36,-2.82,1.43,-0.02,7.077,0.1885,0.001
2456560.578,3.09,0.83,-13.03,6.48,0.53,1.15,-0.023,7.071,0.189,0.0008
2456850.714,-0.38,1.23,-6.28,9.74,6.38,1.74,-0.017,7.072,0.1932,0.0012
2456851.725,2.3,1.04,-7.54,8.29,5.97,1.36,-0.016,7.076,0.1869,0.001
2456852.73,1.74,1.07,-19.51,8.19,-1.3,1.71,-0.021,7.075,0.1939,0.001
2456853.794,9.94,1.93,-6.63,15.39,5.63,2.25,-0.018,7.088,0.173,0.0014
2456855.725,8.36,1.11,-17.74,8.68,1.32,1.45,-0.02,7.083,0.1916,0.0009
2456856.715,4.03,0.83,-13.81,6.47,3.66,1.27,-0.015,7.084,0.1947,0.0009
2456904.574,5.07,0.92,-21.63,6.78,-1.63,1.28,-0.023,7.074,0.1872,0.0009
2456906.573,5.58,1.58,6.81,12.49,1.74,2.79,-0.018,7.079,0.1792,0.0015
2456907.587,4.38,1.24,-13.04,9.71,1.04,1.76,-0.022,7.076,0.194,0.0012
2456961.505,11.57,2.43,-7.7,19.4,5.59,3.13,-0.028,7.083,0.1818,0.0019
2456965.501,-3.57,0.75,1.78,6.02,-0.66,0.97,-0.021,7.082,0.1885,0.0007
2456966.521,-1.39,1.01,0.58,8.2,-2.71,1.35,-0.023,7.079,0.1893,0.0009
2457226.716,10.4,0.96,-3.69,7.98,4.29,1.1,-0.004,7.1,0.1934,0.0007
2457227.703,10.21,1.11,-4.51,9.22,4.28,0.9,-0.007,7.104,0.1953,0.0007
2457228.698,4.03,1.22,-6.97,10.15,4.88,1.3,-0.004,7.104,0.196,0.001
2457229.711,4.87,1.07,0.36,9.06,4.28,0.79,-0.004,7.1,0.1927,0.0006
2457230.698,1.2,0.92,1.46,7.79,2.64,0.83,-0.004,7.095,0.1891,0.0006
2457232.67,1.54,1.52,-7.21,12.74,3.76,1.83,-0.002,7.104,0.1861,0.0012
2457283.549,-6.69,1.56,0.72,12.94,-5.74,2.0,-0.004,7.088,0.1875,0.0011
2457284.601,-5.29,1.05,7.82,8.72,-2.45,1.1,-0.009,7.09,0.1889,0.0008
2457507.88,2.41,1.5,-1.29,12.65,7.57,1.16,-0.004,7.117,0.1824,0.0006
2457587.718,1.44,1.06,4.99,8.79,-4.88,1.24,-0.007,7.087,0.1807,0.0008
2457588.767,1.86,1.02,-9.51,8.38,-5.32,0.91,0.036,7.139,0.1791,0.0008
2457588.78,2.33,1.08,0.07,8.89,-4.64,1.46,-0.012,7.082,0.1797,0.0009
2457664.611,3.37,0.96,-9.33,7.8,-5.5,0.97,-0.005,7.095,0.1857,0.0008
2457665.549,-2.78,1.04,9.86,8.57,-3.84,1.14,-0.006,7.096,0.184,0.0008
2457682.499,-1.45,0.85,9.3,6.97,-3.19,1.08,-0.013,7.09,0.186,0.0007
2457683.568,-3.81,0.97,3.03,8.04,-7.46,1.26,-0.018,7.088,0.1875,0.001
2458047.504,0.16,0.98,-2.6,8.15,-3.8,0.67,-0.009,7.088,0.184,0.0006
2458711.619,15.76,1.18,4.2,9.88,2.83,1.19,-0.008,7.1,0.204,0.0008
2458713.76,13.1,1.14,9.7,9.52,5.74,1.38,-0.006,7.102,0.1998,0.001
2458715.714,8.67,1.08,-10.43,9.04,2.9,1.14,-0.009,7.103,0.2021,0.0009
