53015.25986,-28.9,10.6,4.8,26.2,
53360.29494,-231.5,10.7,-57.9,22.0,
54064.39510,24.8,7.9,43.7,19.3,
54136.38069,-172.2,10.6,-2.6,20.6,
54208.19384,142.1,9.2,12.1,18.5,
54399.46353,135.1,7.5,8.3,20.6,
54420.41574,138.1,8.3,5.2,24.2,
54500.17910,-193.3,10.0,-50.3,25.1,
54564.21884,80.0,9.0,29.2,21.4,
54604.14329,119.2,8.5,12.1,20.5,
54763.46178,83.8,9.5,-20.0,26.1,
54782.43096,193.9,9.0,14.1,28.3,
54839.45575,-7.2,10.1,0.1,18.1,
54865.19007,-134.9,10.6,15.4,26.7,
54891.33472,-183.9,11.9,-7.2,25.9,
55173.35355,165.5,9.9,22.4,26.1,
55173.37553,159.9,8.6,1.3,24.0,
55176.52706,181.0,9.5,64.1,28.6,
55214.26133,5.7,9.9,72.5,25.0,
55223.20532,-28.9,8.5,36.4,24.8,
55254.36068,-151.2,10.3,-43.7,24.1,
55307.19447,-102.0,8.1,-10.7,16.1,
55486.49435,-145.8,7.5,13.2,21.5,
55487.49885,-155.4,6.9,-8.3,18.0,
55502.47794,-56.7,9.7,44.5,26.9,
55519.38507,18.2,10.6,35.5,30.3,
55520.39557,35.2,8.9,-10.1,17.4,
55645.26266,-155.3,9.1,49.6,23.1,
55659.21377,-190.8,8.2,26.4,15.6,
55671.19521,-185.3,7.2,5.7,17.3,
55956.18941,167.2,6.9,34.3,17.1,
55964.38336,152.6,7.2,3.6,16.4,
55971.16102,59.5,7.5,-28.4,15.9,
