3791.7441,22.433,0.056,-0.107
3793.6623,22.297,0.118,-
3793.7635,22.209,0.067,-0.087
3794.7132,22.325,0.056,-0.075
3794.8735,22.293,0.058,-0.142
3853.5400,22.161,0.062,-
3853.5753,22.238,0.057,-0.014
3854.4999,22.374,0.056,-0.002
3856.6192,22.500,0.060,0.109
3858.6166,22.430,0.057,-0.103
3859.7276,22.488,0.070,-0.033
4143.7804,22.191,0.062,-0.277
4144.7438,22.325,0.061,-0.086
4144.7730,22.256,0.057,-0.067
4145.7741,22.504,0.082,-
4148.6511,22.330,0.060,0.002
4149.7774,22.454,0.064,-0.014
4150.7396,22.452,0.057,0.091
4203.5920,22.368,0.046,-0.054
4204.5496,22.259,0.070,-0.177
4205.5464,22.407,0.070,-0.099
4207.6555,22.229,0.043,-0.125
4208.5372,22.260,0.050,0.029
4209.6534,22.457,0.054,-0.227
