54396.706036,13.59614,0.00134,3.35441,13.46537,-16.61000,0.94071,0.05333
54397.781533,13.59639,0.00135,3.35775,13.56172,-9.54700,0.94202,0.05302
54398.695400,13.59508,0.00176,3.35078,13.53711,-17.41900,0.96591,0.05326
54399.583478,13.59125,0.00160,3.35057,13.43478,-6.81600,0.84540,0.05318
54400.615060,13.59404,0.00178,3.34159,13.45599,-12.88400,0.90862,0.05344
54400.819836,13.59635,0.00210,3.35177,13.31886,-14.07400,0.95901,0.05329
54402.681054,13.59657,0.00146,3.35578,13.70179,-8.18600,0.87283,0.05305
54403.675525,13.59650,0.00123,3.35096,13.66022,-9.63700,0.90260,0.05309
55463.837566,13.59838,0.00172,3.35700,13.25050,-17.06400,1.04321,0.05465
55465.874088,13.59653,0.00234,3.34506,13.16562,-7.80700,0.91799,0.05445
55577.552114,13.60058,0.00134,3.34789,13.35279,-13.86800,0.97692,0.05313
55579.581782,13.60073,0.00155,3.34387,13.25734,-14.98500,0.89117,0.05306
55580.587109,13.60173,0.00184,3.33436,13.18216,-10.28500,0.91336,0.05308
55583.526836,13.59976,0.00144,3.35161,13.28745,-10.43500,0.94103,0.05363
55585.537572,13.60033,0.00168,3.34494,13.40263,-12.01500,0.98060,0.05281
55586.527265,13.59596,0.00164,3.34740,13.19095,-13.19900,1.03679,0.05251
55587.524342,13.60089,0.00284,3.34129,13.13059,-2.92000,1.09265,0.05264
55889.636369,13.59785,0.00172,3.33717,13.40663,-19.49400,0.91264,0.05448
56237.611076,13.60069,0.00203,3.34103,13.11140,1.70900,1.06400,0.05479
56255.585618,13.59593,0.00163,3.34440,13.26795,-17.90400,0.90603,0.05445
56285.584393,13.59913,0.00160,3.35720,13.15232,-14.79600,0.88034,0.05396
56304.623043,13.59674,0.00175,3.33418,13.23627,-4.19700,0.86622,0.05383
56509.904138,13.59978,0.00208,3.36974,13.17619,-1.30200,0.95357,0.05428
56510.902530,13.60185,0.00191,3.36890,13.33130,-11.70200,0.98885,0.05440
56514.903036,13.59438,0.00213,3.37009,13.25634,-17.38700,0.90003,0.05508
56515.864675,13.59545,0.00157,3.35629,13.34831,-11.04300,0.97035,0.05473
56516.932027,13.60164,0.00246,3.35920,13.23328,-8.69200,0.88516,0.05456
56518.904008,13.59608,0.00197,3.36052,13.33960,-16.62600,0.90217,0.05505
56519.878411,13.59264,0.00145,3.35914,13.39045,-7.39300,0.84260,0.05467
56520.844456,13.59543,0.00206,3.34764,13.40402,-5.72900,0.90343,0.05451
56521.880494,13.59497,0.00189,3.36013,13.37710,-5.69600,0.91711,0.05399
56523.872284,13.59993,0.00210,3.35285,13.48317,-8.62500,0.91189,0.05426
56524.833222,13.59475,0.00167,3.34643,13.40957,-11.75800,0.81014,0.05419
56525.833178,13.59567,0.00179,3.35012,13.37366,-5.80200,0.86719,0.05438
56530.894893,13.59721,0.00258,3.35678,13.31493,-6.55100,0.62715,0.05502
56531.776178,13.59203,0.00216,3.34475,13.25105,-10.61900,0.77320,0.05477
56532.746473,13.60133,0.00246,3.33048,13.25151,2.41100,0.59093,0.05431
56532.861608,13.60245,0.00239,3.35024,13.34839,-9.00600,0.69872,0.05474
56534.756799,13.60047,0.00240,3.34890,13.39694,-13.56200,0.83002,0.05451
56534.895882,13.60216,0.00156,3.36834,13.59934,-9.99800,0.82805,0.05478
56536.759053,13.59496,0.00192,3.35056,13.32355,-15.90900,0.83666,0.05457
56536.819705,13.59593,0.00450,3.36516,13.26975,-37.53300,0.73041,0.05465
56537.753615,13.59795,0.00222,3.34719,13.26488,-9.68600,0.73181,0.05474
56537.910627,13.59547,0.00190,3.34726,13.39337,-9.74700,0.79346,0.05462
56538.800136,13.59573,0.00230,3.34523,13.32618,-18.82500,0.71612,0.05468
56564.807535,13.60127,0.00176,3.36573,13.33620,-7.97700,0.96767,0.05388
56568.789558,13.60092,0.00221,3.34630,13.25064,-10.06900,0.80642,0.05369
56569.762689,13.60258,0.00193,3.35098,13.24308,-12.49200,0.75308,0.05392
56576.742456,13.59996,0.00164,3.35228,13.46891,-8.18200,0.86235,0.05378
56583.733688,13.60194,0.00153,3.36412,13.40071,-8.76100,0.86312,0.05434
56586.681427,13.60087,0.00180,3.35304,13.29600,-11.94000,0.88140,0.05461
56590.712809,13.59742,0.00218,3.35655,13.33438,-7.28300,0.87488,0.05462
56591.705931,13.59757,0.00242,3.36698,13.19955,-14.68800,0.68016,0.05457
56592.688300,13.60016,0.00169,3.35104,13.24054,-23.21400,0.85770,0.05468
56593.702924,13.60219,0.00169,3.35882,13.39924,-10.13900,0.97983,0.05510
56594.585928,13.60713,0.00232,3.35817,13.12117,-14.11600,0.87429,0.05450
56599.660938,13.60405,0.00231,3.36132,13.29721,-5.68900,0.79001,0.05444
56600.636339,13.60485,0.00225,3.36415,13.15658,-8.64600,0.88781,0.05417
56601.684283,13.60088,0.00152,3.37446,13.32202,-17.50800,0.98138,0.05438
56602.666683,13.59524,0.00183,3.36256,13.33914,-12.31800,0.91074,0.05482
56603.747517,13.59784,0.00165,3.34900,13.27602,-8.43200,1.02521,0.05465
56604.633309,13.60027,0.00174,3.35197,13.23647,-15.58300,0.94345,0.05394
56610.652082,13.59881,0.00230,3.36290,13.33974,-16.68400,0.95143,0.05349
56612.608512,13.60196,0.00204,3.35558,13.14563,-11.49600,0.81723,0.05319
56614.569439,13.60108,0.00190,3.34075,13.19132,-13.13100,0.83782,0.05333
56616.670354,13.60130,0.00163,3.34856,13.26269,-18.76900,0.88723,0.05331
56619.596705,13.59426,0.00251,3.36542,13.35203,-25.06000,0.58304,0.05328
56622.642703,13.60049,0.00180,3.35582,13.44265,-13.47500,0.91147,0.05384
56623.670455,13.59846,0.00174,3.35424,13.30237,-13.50100,0.89734,0.05433
56624.669203,13.59789,0.00159,3.37057,13.43783,-8.43000,0.83262,0.05394
56625.727611,13.59582,0.00175,3.34020,13.23279,-13.87500,0.80004,0.05359
56626.671291,13.59758,0.00179,3.35228,13.32172,-18.83800,0.79012,0.05422
56627.680694,13.59732,0.00158,3.35017,13.36101,-20.40800,0.88258,0.05417
56628.661349,13.60277,0.00343,3.34891,13.16246,0.30700,0.72993,0.05372
56629.702623,13.60034,0.00211,3.35180,13.27514,-10.80800,0.81146,0.05438
56630.635744,13.60075,0.00239,3.36774,13.33310,-5.39000,0.85869,0.05421
56632.599453,13.59953,0.00181,3.35079,13.30917,-24.09100,0.94877,0.05394
56677.577795,13.60200,0.00206,3.35544,13.30769,-11.57500,0.96870,0.05322
56678.541285,13.59772,0.00197,3.35753,13.34667,-8.36600,1.05591,0.05347
56814.930748,13.60061,0.00298,3.35791,13.18471,-25.39900,0.72350,0.05538
56815.929855,13.59863,0.00252,3.34379,13.21359,-8.00600,0.77898,0.05477
56817.924473,13.59621,0.00260,3.34730,13.13517,4.32200,0.79434,0.05498
56824.943215,13.59538,0.00205,3.34246,13.15784,-21.71300,0.81050,0.05421
56826.953102,13.60491,0.00195,3.34567,12.89205,-20.22300,0.76136,0.05359
56827.945124,13.60032,0.00219,3.35574,13.09369,-14.01500,0.75502,0.05423
56828.953374,13.60680,0.00215,3.34510,12.94325,-10.50700,0.62083,0.05384
56838.931070,13.59950,0.00200,3.36076,13.10607,-19.10500,0.96543,0.05406
56839.924059,13.60332,0.00318,3.34831,13.00040,1.45100,0.63773,0.05436
56840.924120,13.59765,0.00276,3.36374,13.11286,-20.14200,0.85377,0.05434
56841.923070,13.59892,0.00256,3.34584,13.05790,-17.02300,0.78629,0.05416
56858.926050,13.59495,0.00168,3.34875,13.32961,-10.40200,0.79011,0.05457
56862.916777,13.60073,0.00197,3.34532,13.32598,-7.45100,0.77904,0.05479
56863.925602,13.59727,0.00220,3.34959,13.25051,-18.79000,0.68462,0.05498
56871.873011,13.59718,0.00211,3.35209,13.29239,-10.12700,0.79041,0.05421
56872.895827,13.60134,0.00241,3.36758,13.25786,-19.92400,0.74436,0.05461
56873.918585,13.59768,0.00369,3.34955,13.20321,2.20800,0.54650,0.05484
56874.914258,13.59749,0.00220,3.35747,13.29366,-2.30400,0.80458,0.05492
