2457226.561,-27014.60,6.43
2457226.699,-26987.90,4.84
2457226.721,-26982.21,6.71
2457227.561,-26937.25,2.63
2457227.713,-26954.63,2.55
2457228.566,-27113.16,4.71
2457228.700,-27142.69,4.98
2457229.562,-27219.22,5.11
2457229.703,-27190.29,3.24
2457230.572,-27039.26,2.59
2457230.711,-27010.20,2.34
2457254.520,-27210.88,3.77
2457256.548,-26932.08,2.20
2457256.641,-26933.99,3.06
2457257.644,-27101.64,3.34
2457267.487,-27151.78,2.43
2457267.602,-27127.38,2.23
2457268.521,-26968.72,7.43
2457268.624,-26945.85,2.77
2457269.542,-26995.84,2.31
2457270.526,-27188.86,1.85
2457271.530,-27172.97,1.88
2457272.568,-26967.95,2.45
2457273.544,-26970.22,2.09
2457301.412,-27017.29,1.95
2457301.521,-26992.78,2.21
2457302.411,-26931.79,2.08
2457302.524,-26936.49,2.99
2457324.337,-27134.85,3.00
2457325.323,-27192.62,3.33
2457325.417,-27190.58,2.67
2457330.315,-27046.38,2.67
2457330.443,-27031.60,2.93
2457331.316,-26930.42,2.97
2457331.421,-26929.30,2.55
2457333.328,-27202.65,2.60
2457336.316,-27018.83,2.47
2457336.398,-27036.13,2.99
2457557.701,-27149.24,2.56
2457558.695,-27093.68,2.09
2457559.702,-26902.75,2.53
2457560.684,-26931.92,3.67
2457562.695,-27116.92,3.47
2457563.687,-26918.20,4.10
2457565.691,-27101.52,3.66
2457566.698,-27143.80,2.79
2457573.722,-27054.63,3.49
2457574.613,-27167.37,2.72
2457574.701,-27157.09,2.51
2457576.584,-26880.69,3.16
2457576.685,-26886.91,2.42
2457579.695,-27041.15,7.68
2457580.680,-26877.83,7.44
2457616.560,-27138.59,6.88
2457617.581,-26939.47,1.98
2457618.579,-26882.95,2.53
2457651.460,-26875.57,2.16
2457652.459,-26982.58,2.18
2457653.463,-27155.02,2.81
2457654.464,-27057.53,2.88
2457655.492,-26870.08,5.08
2457658.510,-27083.94,4.73
2457659.516,-26895.47,2.20
2457661.490,-27123.19,2.53
2457669.458,-27063.11,2.80
2457670.456,-27140.53,3.07
2457671.451,-26981.35,1.97
2457672.454,-26870.44,1.88
2457721.368,-27000.32,2.36
2457244.871067,0.48,1.67,0.126,
2457244.878949,5.92,1.77,0.132,
2457244.887016,-1.84,1.66,0.133,
2457244.895257,-3.04,1.82,0.135,
2457244.903486,-1.37,1.64,0.132,
2457244.911878,-3.26,1.84,0.127,
2457244.920153,-5.65,1.59,0.135,
2457244.928510,-8.04,1.76,0.133,
2457244.936600,-8.56,1.66,0.135,
2457244.944818,-2.06,1.71,0.135,
2457244.953082,-0.15,1.66,0.130,
2457244.961427,-0.13,1.62,0.132,
2457244.969923,-4.30,1.73,0.131,
2457244.978731,-9.13,1.77,0.131,
2457244.987215,-20.02,1.73,0.130,
2457244.995815,-20.64,1.68,0.136,
2457245.004993,-29.55,1.73,0.121,
2457245.013720,-32.44,1.66,0.127,
2457245.022227,-39.56,1.67,0.135,
2457245.030607,-39.94,1.59,0.136,
2457245.038917,-43.69,1.62,0.104,
2457245.047448,-48.47,1.65,0.129,
2457245.056198,-53.78,1.52,0.129,
2457245.065700,-50.95,1.79,0.114,
2457245.074508,-46.85,1.60,0.123,
2457245.083096,-44.16,1.65,0.130,
2457245.091812,-48.39,1.52,0.133,
2457245.100712,-57.42,1.53,0.129,
2457245.110018,-52.81,1.68,0.134,
2457256.103458,96.66,2.11,0.135,
2457286.030224,87.81,2.19,0.089,
2457294.949126,-53.43,2.17,0.115,
2457296.992830,-24.59,2.00,0.137,
2457298.980931,-15.40,3.62,0.131,
2457326.879645,108.91,1.96,0.036,
2457353.819776,-133.61,2.05,0.142,
2457354.803856,-95.88,1.95,0.128,
2457355.794764,88.20,1.99,0.127,
2457384.711392,82.45,1.93,0.127,
2457521.108185,-64.84,1.86,0.126,
2457562.108559,-115.52,1.81,0.160,
2457570.076758,-89.15,2.05,0.151,
2457580.060228,74.59,1.83,0.140,
2457581.046494,167.52,1.81,0.131,
2457582.043488,12.38,1.98,0.135,
2457583.061003,-104.76,1.83,0.136,
2457583.922512,13.32,1.83,0.133,
2457584.109907,59.97,1.80,0.127,
2457584.914664,158.68,1.90,0.137,
2457585.068538,173.44,1.79,0.135,
2457585.911306,62.57,1.98,0.140,
2457586.089591,19.48,2.04,0.127,
2457586.909613,-110.17,1.72,0.131,
