2888.2622,56.6,6.5,
2975.1133,46.7,8.2,
3005.0714,41.2,4.3,
3364.0728,-54.2,4.5,
3403.9822,-72.0,5.1,
3579.2561,-34.2,6.8,
3599.3232,-15.9,7.5,
3635.2973,-25.7,6.0,
3659.2479,9.7,4.6,
3693.1606,12.0,5.7,
3727.0642,11.6,4.7,
3743.0368,27.4,4.9,
3774.9443,27.7,5.2,
3811.9192,50.8,8.0,
3938.3038,51.2,6.0,
3963.2839,48.1,5.6,
4018.1630,58.0,4.6,
4051.1382,43.0,4.8,
4089.0958,39.1,4.8,
4127.9761,22.8,5.5,
4142.9929,15.1,5.3,
4147.9770,12.3,6.0,
4170.9343,0.7,8.7,
4171.9188,6.0,5.9,
4305.2794,-52.2,6.4,
4338.2888,-44.0,5.9,
4349.2596,-58.3,5.8,
4378.1919,-92.5,4.8,
4416.0384,-70.6,4.8,
4458.0891,-72.1,4.8,
4467.0517,-59.0,4.7,
4493.0207,-53.1,5.4,
4526.9147,-28.9,5.1,
