53452.36375,-46.8,7.8,15.9,17.0,
53499.41176,8.4,7.5,5.9,17.8,
53844.29702,-40.7,5.5,-4.5,14.5,
53866.40534,10.7,6.6,-7.3,18.5,
53875.39832,19.5,5.6,-4.7,13.0,
53892.16699,37.0,6.3,25.4,16.6,
53902.31759,62.6,5.5,1.7,14.9,
53910.29146,23.5,5.9,0.3,14.4,
53955.16666,-20.7,5.2,-45.9,16.1,
53971.13068,-40.3,5.9,-8.1,14.8,
54215.25852,-32.1,6.6,28.2,17.0,
54225.42513,-27.4,7.9,-15.1,26.1,
54248.35726,-29.3,6.1,-36.4,17.1,
54276.28661,-6.9,7.6,42.4,19.4,
54290.25121,38.6,7.3,-45.6,19.5,
54320.17812,37.9,7.6,4.6,20.9,
54515.45514,-30.1,7.6,-30.5,19.2,
54564.30494,26.3,7.8,-32.5,23.3,
54595.22798,47.0,7.7,9.9,17.4,
54624.34067,-38.2,7.2,-24.2,16.3,
54692.15651,17.6,8.2,25.1,19.1,
55018.25340,22.0,8.7,-17.2,17.1,
55049.18227,-54.8,6.4,9.2,15.0,
55254.40663,28.6,7.8,7.2,20.8,
55280.37572,27.5,8.0,34.5,22.8,
55582.52001,13.9,7.6,-11.6,20.7,
55621.40203,-1.5,7.5,30.7,24.0,
55621.41021,-12.4,6.0,16.7,15.0,
55674.46852,6.9,7.5,-5.5,18.4,
55719.34138,-4.3,6.6,-29.0,15.6,
55742.28347,-16.6,6.9,-25.8,15.5,
55750.25899,-37.5,7.7,4.4,14.6,
55763.22678,-53.9,8.5,-37.6,17.2,
55776.18611,-68.1,6.6,-11.2,16.1,
55795.13382,-3.2,6.4,-11.2,15.1,
55801.11490,35.3,6.1,3.0,15.4,
55808.08974,60.0,6.7,-17.4,17.1,
55814.09263,43.2,6.3,-18.1,17.5,
