2459651.014632,20672.79,35.56,184,SPIRou
2459651.017018,20728.73,38.07,184,SPIRou
2459651.019405,20727.25,38.52,184,SPIRou
2459651.021792,20783.75,41.44,184,SPIRou
2459652.016441,20635.91,31.35,184,SPIRou
2459652.018828,20655.03,32.13,184,SPIRou
2459652.021215,20594.47,32.59,184,SPIRou
2459652.023602,20609.83,33.11,184,SPIRou
2459682.962344,20667.94,15.51,602,SPIRou
2459682.969568,20689.38,15.49,602,SPIRou
2459682.976857,20672.99,15.11,602,SPIRou
2459682.984081,20675.06,15.54,602,SPIRou
2459683.975195,20438.47,15.71,602,SPIRou
2459683.982484,20553.25,15.54,602,SPIRou
2459683.989773,20480.31,16.34,602,SPIRou
2459683.996998,20506.34,17.13,602,SPIRou
2459688.978921,20589.02,14.55,602,SPIRou
2459688.986145,20617.96,15.26,602,SPIRou
2459688.993370,20667.28,15.46,602,SPIRou
2459689.000595,20677.68,15.52,602,SPIRou
2459689.971959,20475.41,15.64,602,SPIRou
2459689.979248,20550.51,15.97,602,SPIRou
2459689.986473,20536.16,16.77,602,SPIRou
2459689.993697,20539.39,16.53,602,SPIRou
2459690.966227,20586.54,15.28,602,SPIRou
2459690.973517,20577.52,15.71,602,SPIRou
2459690.980745,20631.14,16.52,602,SPIRou
2459690.988031,20561.25,16.73,602,SPIRou
2459711.923333,20627.61,16.30,602,SPIRou
2459711.930622,20583.55,17.47,602,SPIRou
2459711.937910,20631.63,17.86,602,SPIRou
2459711.945134,20662.24,17.92,602,SPIRou
2459712.898086,20302.36,15.85,602,SPIRou
2459712.905375,20438.74,18.02,602,SPIRou
2459712.912599,20394.84,16.58,602,SPIRou
2459712.919823,20455.80,17.72,602,SPIRou
2459714.871905,20549.95,16.01,602,SPIRou
2459714.879195,20642.84,16.56,602,SPIRou
2459714.886419,20591.96,17.63,602,SPIRou
2459714.893708,20547.20,18.88,602,SPIRou
2459715.894581,20418.06,15.11,602,SPIRou
2459715.901869,20457.61,15.26,602,SPIRou
