52942.803917,58.599730,0.002140,3.532460,-0.010860,0.474612,1.083375
52991.725755,58.591194,0.002540,3.532960,-0.018580,0.316633,1.072997
52998.645887,58.585455,0.002440,3.528400,-0.006190,0.398500,1.076006
52999.691817,58.585924,0.002770,3.554450,-0.013840,0.459171,1.077594
53000.594071,58.593522,0.002050,3.537920,-0.011000,0.260918,1.081138
53000.722076,58.591602,0.002370,3.545950,-0.011240,0.374872,1.070918
53002.617008,58.595600,0.002800,3.538410,-0.003550,0.270616,1.075801
53007.604241,58.585183,0.001390,3.536030,-0.012540,0.394607,1.078777
53788.544601,58.608563,0.001620,3.541870,-0.005620,0.230016,1.079363
53980.880274,58.598335,0.001840,3.546480,-0.013860,0.360284,1.073684
53989.894496,58.600972,0.002610,3.549480,-0.008850,0.526464,1.075047
54384.865244,58.601831,0.002750,3.552940,-0.004280,0.801770,1.078881
54430.698362,58.595520,0.001930,3.545380,-0.010040,0.458242,1.074572
54437.718735,58.594390,0.001790,3.546480,-0.008590,0.169284,1.079625
54438.653391,58.591809,0.001950,3.550160,-0.007970,0.369221,1.078956
54478.650697,58.606175,0.001770,3.542980,-0.011420,0.440735,1.072577
54487.573093,58.601493,0.001840,3.546970,-0.014810,0.465068,1.080293
54520.609369,58.596919,0.001980,3.543680,-0.012410,0.551981,1.074354
54719.896111,58.588711,0.002200,3.556560,-0.009990,0.531249,1.077615
54731.888605,58.589755,0.001410,3.543010,-0.010460,0.326511,1.089013
54733.816378,58.586632,0.001490,3.547850,-0.003550,0.353112,1.073906
54751.810852,58.581438,0.002900,3.555870,-0.008810,0.563352,1.072038
54812.616009,58.587256,0.001940,3.558610,-0.009410,0.238095,1.070079
54825.566352,58.589809,0.001380,3.544240,-0.010290,0.217615,1.084402
54826.578927,58.586028,0.001520,3.538940,-0.009790,0.380201,1.074107
54827.608005,58.580606,0.001480,3.543070,-0.007420,0.294079,1.080112
54828.620174,58.581445,0.001800,3.545750,-0.009490,0.430507,1.074123
54829.586094,58.583984,0.001930,3.547440,-0.006120,0.234094,1.078419
54830.613066,58.588022,0.001900,3.552760,-0.010410,0.304014,1.073584
54831.607503,58.592091,0.001560,3.552750,-0.010580,0.362226,1.074913
54832.618387,58.597760,0.002350,3.546830,-0.018280,0.263249,1.077878
54833.609328,58.593568,0.002070,3.554360,-0.011130,0.613232,1.071895
54834.652456,58.597337,0.001510,3.543960,-0.011310,0.412504,1.084964
54840.627291,58.594869,0.001680,3.551160,-0.012560,0.379793,1.076521
54848.543610,58.590978,0.001980,3.555530,-0.012560,0.349984,1.076927
54849.552882,58.592307,0.001360,3.545530,-0.012440,0.391225,1.076725
54850.566102,58.593265,0.001790,3.550930,-0.008870,0.400276,1.081782
54851.610882,58.592164,0.001460,3.541880,-0.012200,0.409678,1.077396
54852.619391,58.586663,0.001600,3.544490,-0.011980,0.294328,1.081587
54854.600264,58.586580,0.001740,3.552600,-0.016610,0.383535,1.078345
54871.562478,58.587167,0.001670,3.557320,-0.004500,0.450362,1.080230
54878.555254,58.592398,0.001810,3.548870,-0.009940,0.333256,1.083030
54879.577238,58.586426,0.001860,3.539120,-0.001320,0.422477,1.075878
54880.555427,58.586315,0.001570,3.542120,-0.012100,0.398863,1.072781
54881.611126,58.589184,0.002090,3.542500,-0.010160,0.263213,1.063036
54882.557176,58.595332,0.001820,3.539640,-0.010240,0.273284,1.081501
54883.549162,58.600011,0.001740,3.539350,-0.011080,0.317384,1.074110
