54866.15767,28.67,2.43,AAT,
55252.08271,-31.39,4.95,AAT,
55381.85809,-42.55,1.85,AAT,
55581.16782,7.70,1.97,AAT,
55969.12369,51.80,2.08,AAT,
55994.08537,60.23,3.44,AAT,
56051.93221,36.53,5.64,AAT,
56090.89459,50.92,2.72,AAT,
56344.07002,-7.25,3.33,AAT,
56375.04442,-11.47,2.34,AAT,
56377.01080,-10.30,1.98,AAT,
56399.95118,0.00,1.99,AAT,
56745.02214,-19.00,2.18,AAT,
57394.72380,3.40,4.10,CHIRON,
57404.86600,4.70,3.80,CHIRON,
57406.82630,4.90,4.20,CHIRON,
57407.85770,-7.40,4.50,CHIRON,
57445.62610,5.30,3.70,CHIRON,
57445.64010,-0.20,3.20,CHIRON,
57460.60950,-10.60,3.80,CHIRON
