2457830.7206,-13.32,1.10,hires_j
2457957.0042,-9.42,2.67,apf
2457957.0049,-18.75,2.72,apf
2457957.0055,-18.07,2.86,apf
2457971.9799,-19.64,2.61,apf
2457971.9806,-21.74,2.51,apf
2457971.9814,-20.58,2.53,apf
2457975.9705,-29.90,2.50,apf
2457975.9712,-26.60,2.55,apf
2457975.9720,-26.59,2.45,apf
2457983.0029,-25.13,2.36,apf
2457983.0036,-28.48,2.19,apf
2457983.0044,-23.69,2.33,apf
2457991.9333,-19.97,2.54,apf
2457991.9342,-19.61,2.37,apf
2457991.9350,-20.31,2.42,apf
2457993.0151,-23.62,2.13,apf
2457993.0158,-30.11,2.32,apf
2457993.0166,-21.83,2.05,apf
2458000.1544,-4.85,0.90,hires_j
2458001.1525,-4.85,0.95,hires_j
2458003.1521,-9.65,0.92,hires_j
2458011.8651,-6.39,3.20,apf
2458011.8658,-14.24,3.06,apf
2458011.8665,-8.81,2.98,apf
2458011.9773,-3.93,2.69,apf
2458011.9779,-9.78,2.72,apf
2458011.9786,-13.28,2.60,apf
2458024.9756,-9.99,2.20,apf
2458024.9763,-10.66,2.23,apf
2458024.9770,-9.56,2.46,apf
2458027.8153,-18.68,3.08,apf
2458027.8173,-16.81,3.07,apf
2458027.8191,-19.40,2.79,apf
2458027.9419,-18.22,4.21,apf
2458027.9427,-18.13,2.92,apf
2458027.9434,-18.38,3.45,apf
2458029.9391,-11.04,1.07,hires_j
2458031.9469,-16.01,2.19,apf
2458031.9477,-15.41,2.34,apf
2458031.9485,-17.23,2.22,apf
2458032.9383,-9.09,2.28,apf
2458032.9392,-6.62,2.20,apf
2458032.9400,-10.73,2.25,apf
2458039.8294,-12.02,2.29,apf
2458039.8301,-12.76,2.25,apf
2458039.8309,-10.73,2.37,apf
2458040.9596,-14.86,2.28,apf
2458040.9604,-15.63,2.28,apf
2458040.9612,-15.16,2.30,apf
2458041.9011,-17.38,2.27,apf
2458041.9019,-20.79,2.03,apf
2458041.9027,-20.04,2.10,apf
2458051.7346,-9.28,3.29,apf
2458051.7353,-13.60,3.34,apf
2458051.7360,-10.66,3.23,apf
2458063.8317,-9.47,3.22,apf
2458063.8324,-18.04,3.19,apf
2458063.8332,-11.10,3.49,apf
2458065.9048,-11.21,1.16,hires_j
2458080.8503,-28.17,2.22,apf
2458080.8511,-28.91,2.42,apf
2458080.8519,-23.24,2.28,apf
2458086.7355,-10.09,2.62,apf
2458086.7362,-17.91,2.75,apf
2458086.7369,-13.81,2.65,apf
2458088.6965,-8.24,2.75,apf
2458088.6971,-8.44,2.70,apf
2458088.6978,-6.73,2.93,apf
2458088.8101,-3.59,2.29,apf
2458088.8108,-7.83,2.24,apf
2458088.8116,-3.13,2.32,apf
2458091.9103,-12.71,1.17,hires_j
2458115.6819,-32.50,2.89,apf
2458115.6826,-37.07,2.71,apf
2458115.6832,-38.80,2.76,apf
2458119.7231,-11.88,3.31,apf
2458119.7238,-9.47,2.80,apf
2458119.7245,-8.95,3.07,apf
2458124.8560,4.97,1.04,hires_j
2458125.6912,-5.43,0.96,hires_j
2458131.6676,-15.23,2.81,apf
2458131.6683,-3.72,2.92,apf
2458131.6690,-9.99,2.99,apf
2458154.7030,-7.90,1.15,hires_j
2458156.6999,-6.81,2.40,apf
2458156.7009,-6.12,2.39,apf
2458156.7018,-2.55,2.40,apf
2458175.6205,-4.60,2.54,apf
2458175.6222,-9.71,2.26,apf
2458175.6236,-5.39,2.21,apf
2458181.7462,4.72,1.36,hires_j
2458343.0008,-3.22,2.55,apf
2458343.0017,-4.83,2.48,apf
2458343.0025,-5.67,2.54,apf
2458346.1447,-7.86,0.93,hires_j
2458350.1449,-8.76,1.00,hires_j
2458356.9155,-1.36,2.23,apf
2458356.9162,-4.72,2.17,apf
2458356.9170,2.84,2.08,apf
2458357.9251,-12.01,2.49,apf
2458357.9258,-16.35,2.32,apf
2458357.9266,-17.44,2.35,apf
2458359.9026,-19.24,2.44,apf
2458359.9035,-25.73,2.50,apf
2458359.9043,-20.22,2.51,apf
2458367.0466,7.57,1.00,hires_j
2458369.0367,-8.97,2.19,apf
2458369.0375,-7.22,2.23,apf
2458369.0382,-6.04,2.14,apf
2458370.0423,-18.25,2.27,apf
2458370.0430,-18.08,2.26,apf
2458370.0437,-20.25,2.41,apf
2458377.0051,32.40,38.87,apf
2458379.0183,-4.80,2.39,apf
2458379.0189,-5.50,2.50,apf
2458379.0196,-7.38,2.29,apf
2458384.0611,-16.79,1.01,hires_j
2458386.0254,-9.85,1.06,hires_j
2458387.0174,0.19,1.08,hires_j
2458387.9630,3.39,2.26,apf
2458387.9637,1.27,2.42,apf
2458387.9645,-0.11,2.23,apf
2458387.9940,8.09,1.10,hires_j
2458390.0029,1.72,2.50,apf
2458390.0042,2.69,2.37,apf
2458390.0042,-2.89,2.47,apf
2458390.0479,6.12,0.96,hires_j
2458390.9784,-3.06,2.26,apf
2458390.9792,3.35,2.41,apf
2458390.9801,2.41,2.38,apf
2458392.0595,2.27,1.08,hires_j
2458394.0773,-7.38,1.04,hires_j
2458396.0349,-10.04,1.19,hires_j
2458396.9693,-3.90,1.23,hires_j
2458398.8491,4.51,3.30,apf
2458398.8499,-2.61,3.38,apf
2458398.8506,-2.75,3.02,apf
2458398.9204,0.82,2.90,apf
2458398.9211,4.59,3.02,apf
2458398.9217,-5.49,2.89,apf
2458399.9857,-0.15,2.55,apf
2458399.9866,1.95,2.51,apf
2458399.9874,1.36,2.44,apf
2458400.9738,0.34,2.46,apf
2458400.9746,-0.60,2.37,apf
2458400.9753,0.62,2.41,apf
