59239.70586,46.5,10.3,33.1,44.2,CHIRON
59247.70453,-5.1,10.1,90.3,32.6,CHIRON
59249.60260,-24.7,12.8,41.4,35.8,CHIRON
59255.56122,-123.4,11.3,-0.8,32.3,CHIRON
59269.67164,-132.0,8.6,31.8,27.6,CHIRON
59279.55943,-79.3,12.4,-49.1,17.7,CHIRON
59291.66346,30.0,12.3,-37.1,28.5,CHIRON
59305.56255,6.8,15.2,-42.5,31.9,CHIRON
59345.50162,-18.4,13.3,16.8,38.8,CHIRON
59360.47119,17.0,12.7,-73.6,29.0,CHIRON
59474.86950,10.1,9.4,84.3,32.2,CHIRON
59483.88722,94.2,18.7,11.1,38.4,CHIRON
59491.85983,134.2,21.7,149.3,88.6,CHIRON
59498.87897,47.8,34.3,-29.0,74.9,CHIRON
59536.80881,-43.7,9.3,-12.1,22.9,CHIRON
59544.82069,-4.8,7.8,51.1,21.2,CHIRON
59551.73266,55.9,10.6,31.7,27.9,CHIRON
59559.83665,71.6,12.4,53.9,36.3,CHIRON
59566.73667,6.2,9.3,35.3,29.3,CHIRON
59597.72786,-65.5,13.2,-4.2,37.6,CHIRON
59603.60796,-24.0,7.6,14.0,20.8,CHIRON
59187.75268,21240.8,7.9,0.0,11.0,FEROS
59191.80547,21221.9,7.5,9.0,11.0,FEROS
59193.74595,21201.2,7.8,2.0,11.0,FEROS
59195.72076,21202.5,8.4,8.0,11.0,FEROS
59205.71383,21219.1,8.3,-6.0,11.0,FEROS
59209.73037,21221.3,8.9,9.0,12.0,FEROS
59216.75761,21286.7,8.6,-4.0,12.0,FEROS
59218.74168,21292.8,7.8,18.0,11.0,FEROS
59220.80439,21323.5,10.5,3.0,14.0,FEROS
59223.82981,21359.8,8.7,7.0,12.0,FEROS
59265.68708,21148.6,7.7,12.0,11.0,FEROS
59273.72703,21219.5,9.6,40.0,13.0,FEROS
59277.53902,21222.1,8.2,11.0,11.0,FEROS
59281.70796,21246.1,8.8,-28.0,12.0,FEROS
59283.71154,21280.7,8.2,5.0,11.0,FEROS
59577.78443,21227.7,9.4,1.0,12.0,FEROS
59578.78822,21206.3,7.8,11.0,11.0,FEROS
59227.25224,21389.9,3.8,22.0,5.0,HARPS
59231.23038,21406.4,3.6,18.0,5.0,HARPS
59234.21435,21402.2,3.8,12.0,5.0,HARPS
59238.21866,21382.9,5.6,10.0,7.0,HARPS
59244.20042,21344.0,3.8,36.0,5.0,HARPS
59247.19025,21321.2,4.9,14.0,6.0,HARPS
59254.20689,21206.1,3.6,26.0,5.0,HARPS
59256.16169,21224.0,4.0,15.0,5.0,HARPS
59260.15700,21189.4,4.3,6.0,6.0,HARPS
59263.19458,21175.3,5.2,19.0,7.0,HARPS
59268.17774,21194.2,6.4,16.0,8.0,HARPS
59280.11283,21273.6,5.2,37.0,7.0,HARPS
59291.16541,21372.6,4.9,16.0,6.0,HARPS
59295.17803,21403.2,11.2,39.0,15.0,HARPS
59364.98782,21413.3,5.2,6.0,7.0,HARPS
59369.00836,21371.7,7.4,4.0,10.0,HARPS
59371.00808,21369.3,8.6,26.0,11.0,HARPS
59372.94187,21374.3,8.0,3.0,10.0,HARPS
59505.36859,21341.4,5.9,1.0,8.0,HARPS
59506.36871,21300.0,5.2,22.0,7.0,HARPS
59518.32891,21206.2,4.8,16.0,6.0,HARPS
59533.28374,21230.7,4.9,21.0,6.0,HARPS
59562.26679,21365.7,10.3,-4.0,13.0,HARPS
59577.24623,21238.3,3.8,23.0,5.0,HARPS
59622.21689,21405.1,4.9,23.0,6.0,HARPS
59639.21249,21269.2,6.0,8.0,8.0,HARPS
59658.19716,21191.5,8.0,-2.0,10.0,HARPS
