55021.70233,-15.3885,0.0274
55022.67772,-15.3792,0.0587
55024.73260,-15.3885,0.0366
55340.82475,-15.4012,0.0311
55341.86346,-15.4267,0.0207
55342.84784,-15.4039,0.0506
55352.69145,-15.3524,0.0313
55354.77688,-15.4629,0.0260
55680.82312,-15.4284,0.0358
55680.86341,-15.4705,0.0344
55682.83514,-15.3846,0.0192
55682.87834,-15.3889,0.0197
55685.81512,-15.4460,0.0167
55694.82523,-15.4400,0.0156
55694.86761,-15.4321,0.0149
55695.82976,-15.4756,0.0181
55695.87255,-15.4268,0.0276
55712.79965,-15.3845,0.0200
55712.84286,-15.3852,0.0171
55777.61927,-15.4456,0.0335
55777.66206,-15.4633,0.0319
55802.55826,-15.4837,0.0402
55802.60376,-15.4103,0.0351
55804.54140,-15.4077,0.0456
55804.58589,-15.4131,0.0570
55823.51409,-15.3407,0.0332
55826.51248,-15.4445,0.0178
55826.55967,-15.4884,0.0146
55012.823144,0.01851,0.0117
55013.076915,-0.00302,0.0178
55013.958030,0.00818,0.0168
55014.085841,-0.02283,0.0152
55766.967095,-0.00852,0.0150
55767.997414,0.00769,0.0153
