55074.25071,-31.5,1.8,AAT,
55495.99749,20.2,2.1,AAT,
55525.93596,30.4,2.6,AAT,
55788.26403,-31.1,3.4,AAT,
56052.29321,-0.7,3.7,AAT,
56089.28126,1.1,2.3,AAT,
56400.31160,22.9,2.0,AAT,
56469.30504,1.0,3.2,AAT,
56494.25818,-1.9,2.1,AAT,
56526.10530,0.0,1.7,AAT,
56530.11951,-6.1,2.1,AAT,
55317.88970,16.0,4.6,FEROS,
55379.90380,31.1,3.6,FEROS,
55428.75550,17.6,4.0,FEROS,
55457.72790,15.1,3.6,FEROS,
55729.91020,-19.6,5.0,FEROS,
55786.89910,-39.4,4.6,FEROS,
55793.83430,-31.0,4.2,FEROS,
56047.93430,-18.7,3.0,FEROS,
56160.79830,7.7,3.3,FEROS,
56241.62910,23.0,3.4,FEROS,
56251.66450,9.8,3.9,FEROS,
56412.86280,10.8,4.1,FEROS,
56431.84030,-0.9,3.1,FEROS,
56565.68380,-27.2,3.7,FEROS,
57174.87230,17.1,3.8,FEROS,
57388.55510,-9.8,4.2,FEROS,
57389.55090,-1.6,4.0,FEROS,
57255.75540,3.9,6.7,CHIRON,
57273.74490,11.3,7.4,CHIRON,
57293.66430,16.7,6.8,CHIRON,
57311.66690,17.5,7.4,CHIRON,
57332.57240,-4.3,7.2,CHIRON,
57353.53290,-9.7,6.6,CHIRON,
57374.53140,-3.0,7.2,CHIRON,
57394.53520,-14.0,8.5,CHIRON,
57404.54130,-18.5,7.4,CHIRON,
