2458828.867117,34005.8,36.4,HPF
2458830.856013,33994.3,32.3,HPF
2458859.776506,33942.9,46.1,HPF
2458945.699714,33861.9,37.8,HPF
2459147.985632,34010.8,29.4,HPF
2459159.955035,33971.8,39.3,HPF
2459161.941308,33958.0,35.9,HPF
2459162.938455,33909.7,89.8,HPF
2459172.92174,33990.5,43.3,HPF
2459195.844298,33995.2,45.9,HPF
2459213.816785,34026.6,37.4,HPF
2459245.714999,33821.7,76.3,HPF
2459264.657625,33936.6,39.5,HPF
2459274.794775,33859.8,79.8,HPF
2459299.740938,34030.7,33.8,HPF
2459300.73939,34064.7,32.0,HPF
2459306.717727,34017.7,33.8,HPF
2459320.682886,33957.8,26.2,HPF
2459329.651372,33938.3,33.5,HPF
2459329.662351,33893.8,37.8,HPF
2459503.006508,34030.0,19.1,HPF
2459507.000525,33979.4,29.7,HPF
2459518.952611,34175.0,32.6,HPF
2459540.906436,33884.3,60.2,HPF
2459548.882695,33989.6,30.5,HPF
2459560.012561,33794.9,40.9,HPF
2459561.843822,33924.7,36.5,HPF
2459568.837382,33910.9,45.4,HPF
2459571.821832,33974.5,45.6,HPF
2459578.980509,33960.0,18.4,HPF
2459616.708679,34029.7,35.6,HPF
2459620.685981,34001.9,34.0,HPF
2459620.863773,34024.5,31.8,HPF
2459621.695099,33991.3,18.5,HPF
2459622.692502,33950.3,24.5,HPF
2459623.684597,33881.0,20.3,HPF
2459198.758447,34065.5,9.7,HARPS
2459219.795652,34062.2,8.3,HARPS
2459222.729577,34079.9,8.2,HARPS
2457775.765668,33972.3,25.2,HARPSN
2457776.49722,33954.1,12.6,HARPSN
2457778.459009,33943.2,11.4,HARPSN
2457779.48129,33960.7,12.7,HARPSN
2457780.48637,33938.5,9.5,HARPSN
2457780.708583,33952.8,6.3,HARPSN
2457780.770841,33952.4,9.1,HARPSN
2457781.431425,33952.8,8.0,HARPSN
2457773.387611,33907.5,8.6,SOPHIE
2457781.465175,34006.1,17.7,SOPHIE
