3430.1733,93.3,5.4,BOAO,BOES
3460.2060,67.0,6.3,BOAO,BOES
3460.2561,71.3,6.8,BOAO,BOES
3507.1163,37.6,6.3,BOAO,BOES
3509.9766,104.5,8.9,BOAO,BOES
3818.1061,-106.6,6.5,BOAO,BOES
3821.0853,-75.4,7.3,BOAO,BOES
3889.1274,-132.8,7.0,BOAO,BOES
3899.0409,-134.9,6.8,BOAO,BOES
3899.1054,-122.8,6.9,BOAO,BOES
4125.2073,19.8,7.2,BOAO,BOES
4147.2649,9.6,6.4,BOAO,BOES
4151.3333,-3.7,7.0,BOAO,BOES
4209.1005,-69.4,8.4,BOAO,BOES
4264.1103,-75.6,7.7,BOAO,BOES
4505.3163,-2.2,8.8,BOAO,BOES
4516.2931,37.4,8.2,BOAO,BOES
4536.1626,5.2,7.3,BOAO,BOES
4538.1339,-23.7,7.6,BOAO,BOES
4618.0332,67.2,7.1,BOAO,BOES
4618.0405,66.0,7.3,BOAO,BOES
4643.1020,116.0,9.8,BOAO,BOES
4930.0810,-70.6,6.6,BOAO,BOES
4971.0880,-106.6,6.5,BOAO,BOES
5248.1945,70.3,6.0,BOAO,BOES
5321.0988,51.5,6.0,BOAO,BOES
5356.1121,52.2,7.6,BOAO,BOES
5554.3842,-102.5,13.0,BOAO,BOES
5581.1788,-154.6,14.0,BOAO,BOES
5671.2112,-210.7,6.9,BOAO,BOES
5711.1867,-173.8,11.6,BOAO,BOES
5933.3180,39.9,7.8,BOAO,BOES
5963.2053,40.4,7.2,BOAO,BOES
5963.3409,46.6,10.9,BOAO,BOES
6288.3860,-169.5,7.0,BOAO,BOES
6407.0292,82.5,6.3,BOAO,BOES
6407.0368,87.0,6.4,BOAO,BOES
6407.0442,84.2,5.9,BOAO,BOES
6407.0517,79.2,6.2,BOAO,BOES
6407.0591,78.5,6.7,BOAO,BOES
6409.0348,-0.8,7.2,BOAO,BOES
6409.0422,6.4,7.1,BOAO,BOES
6409.0497,3.6,6.6,BOAO,BOES
6409.0571,-1.0,7.0,BOAO,BOES
6409.0646,1.2,7.4,BOAO,BOES
6410.0079,58.3,6.3,BOAO,BOES
6410.0154,57.2,5.5,BOAO,BOES
6410.0228,60.2,5.9,BOAO,BOES
6410.0302,60.9,6.2,BOAO,BOES
6410.0376,55.9,6.4,BOAO,BOES
6412.1810,73.2,6.0,BOAO,BOES
6412.1954,71.9,5.9,BOAO,BOES
6412.2098,66.9,6.6,BOAO,BOES
6412.2242,64.4,5.9,BOAO,BOES
6412.2386,67.1,6.1,BOAO,BOES
6620.3166,98.2,7.7,BOAO,BOES
6800.1058,-137.0,7.9,BOAO,BOES
7025.2713,14.5,11.4,BOAO,BOES
7093.0806,156.3,8.6,BOAO,BOES
7378.3318,-175.2,7.4,BOAO,BOES
7415.1456,-115.0,8.0,BOAO,BOES
7424.2282,-157.7,9.0,BOAO,BOES
