2455219.59065,16.913,0.006,0.002
2455223.61076,16.914,0.006,-0.035
2455226.68420,16.933,0.006,-0.023
2455227.63942,16.916,0.006,-0.035
2455228.60403,16.909,0.006,0.059
2455229.65977,16.926,0.007,0.036
2455230.64074,16.928,0.007,-0.011
2455231.63879,16.870,0.006,0.042
2455923.72685,16.955,0.004,-0.039
2455924.74179,16.957,0.004,0.006
2455925.73421,16.962,0.005,0.072
2455926.69239,16.958,0.005,0.014
2455927.70976,16.949,0.005,-0.055
2455928.68951,16.914,0.005,0.063
2455929.70052,16.890,0.005,0.039
2455931.68719,16.883,0.004,0.018
2455932.68897,16.886,0.004,0.027
2455933.71877,16.954,0.004,-0.008
2455953.59364,16.908,0.004,0.049
2455960.56329,16.978,0.005,0.001
2455963.58491,16.894,0.004,0.035
