277.591475,-26222.45,3.76,6696,-24,66.70484,0.3101,0.0059
286.743959,-26310.46,5.20,6658,-37,67.19193,0.2436,0.0096
288.667942,-26227.52,3.32,6656,-37,66.92455,0.2719,0.0048
289.698557,-26266.06,3.31,6646,-53,66.88836,0.2740,0.0046
297.604184,-26219.74,6.08,6795,-7,65.98741,0.1466,0.0102
298.627811,-26221.87,7.09,6720,-28,66.382,0.4311,0.0126
299.645873,-26263.84,5.51,6748,-42,66.35285,0.3371,0.0086
305.749103,-26289.87,4.58,6697,-22,66.60946,0.323,0.0078
307.671216,-26251.72,3.43,6743,-39,66.21211,0.3493,0.0041
325.603943,-26298.31,7.99,6667,-68,66.49581,0.338,0.0158
327.671492,-26280.93,3.56,6757,-32,66.08518,0.2944,0.0045
360.503076,-26275.25,5.29,6789,-10,65.92973,0.3035,0.0072
365.572246,-26251.83,4.71,6723,-37,66.24472,0.3000,0.0075
366.609855,-26304.42,4.00,6734,-47,66.30966,0.2581,0.0064
367.546558,-26299.77,3.13,6695,-34,66.79568,0.2993,0.0046
377.551116,-26298.75,2.90,6712,-39,66.35716,0.3009,0.0037
378.532182,-26245.57,3.57,6735,-41,66.01514,0.2932,0.0047
379.507227,-26214.08,4.59,6748,-29,66.11978,0.3012,0.007
387.495223,-26295.22,3.68,6705,-36,66.52209,0.2931,0.0058
391.502886,-26294.81,4.65,6721,-24,66.32851,0.3742,0.0076
416.441714,-26288.82,4.19,6683,-37,66.62051,0.2863,0.0069
565.753307,-26264.28,3.97,6711,-46,66.48815,0.3154,0.0082
615.721992,-26215.50,4.33,6621,-38,67.06423,0.2632,0.0093
617.727567,-26316.77,7.21,6700,-65,66.12045,0.2601,0.0156
618.719631,-26291.42,6.31,6703,-48,66.26545,0.2636,0.0138
624.713851,-26245.94,2.79,6638,-39,67.17890,0.2693,0.005
625.734802,-26228.39,3.67,6642,-48,66.95316,0.3119,0.0075
627.729205,-26321.39,3.55,6675,-44,66.86213,0.3163,0.0069
642.724298,-26306.52,5.95,6692,-61,66.50986,0.328,0.0139
646.687152,-26247.78,2.34,6697,-45,66.83894,0.3069,0.0035
648.731285,-26318.18,2.81,6682,-47,66.86892,0.2862,0.0049
649.716835,-26275.88,3.58,6695,-41,66.83616,0.2651,0.007
650.721339,-26223.28,2.49,6665,-35,67.0299,0.3126,0.0042
656.721298,-26235.09,6.12,6685,-43,66.52727,0.2212,0.0139
663.759353,-26316.48,3.21,6697,-53,66.54938,0.3136,0.0057
678.681216,-26308.79,5.58,6664,-14,66.59712,0.2085,0.0131
681.703784,-26224.39,3.36,6710,-43,66.56025,0.3083,0.0063
682.627666,-26274.79,2.72,6673,-31,66.80372,0.3234,0.0047
690.693058,-26256.22,4.57,6734,-40,66.21964,0.3055,0.0085
705.597822,-26243.26,3.76,6706,-38,66.47439,0.3202,0.0069
706.532481,-26220.40,3.70,6691,-41,66.60752,0.3220,0.0074
708.602432,-26312.25,6.49,6705,-84,66.49706,0.3678,0.0151
717.556786,-26253.85,2.14,6692,-37,66.83179,0.3263,0.0029
718.552650,-26312.72,2.73,6707,-46,66.61027,0.3156,0.0041
735.582824,-26292.60,9.38,6701,-81,66.50634,0.3421,0.0226
737.473873,-26245.33,22.37,6692,24,65.65718,0.0604,0.0619
738.528763,-26284.60,6.08,6694,-37,66.51006,0.3167,0.0134
748.535890,-26263.99,6.92,6700,-51,66.38869,0.2286,0.0155
750.506612,-26280.71,4.30,6717,-33,66.28337,0.2809,0.0075
751.517693,-26226.76,3.34,6731,-39,66.26938,0.2608,0.0052
752.506892,-26224.75,3.67,6685,-40,66.58633,0.2531,0.007
773.458642,-26265.04,2.74,6693,-48,66.6854,0.3202,0.0042
774.449876,-26319.92,2.21,6662,-56,66.99418,0.3100,0.0033
775.457294,-26302.74,3.73,6689,-42,66.72325,0.3196,0.0072
803.396361,-26236.87,2.73,6656,-32,66.94536,0.2849,0.0047
807.398243,-26223.01,4.48,6705,-38,66.42269,0.2925,0.0095
