11004.87786,156.62,17.99,
11005.91113,192.76,14.54,
11014.87598,188.81,14.59,
11026.84668,178.52,14.52,
11027.87109,207.85,16.91,
11045.85156,225.65,13.38,
11062.77637,189.21,17.01,
11440.64692,72.65,10.70,
11445.72070,79.05,11.09,
11751.85840,109.24,9.18,
11802.79239,84.09,8.69,
11824.63919,123.29,8.56,
11836.69527,97.32,8.54,
11839.62402,87.54,12.24,
11867.63857,113.28,9.64,
12075.96484,107.64,7.97,
12104.88281,134.78,11.78,
12120.84375,139.73,11.79,
12122.85938,130.53,9.83,
12189.63457,110.52,12.50,
12449.96387,109.00,8.79,
12493.81152,140.81,8.45,
12534.77637,92.01,7.53,
12535.67998,105.53,5.70,
12834.92419,8.73,7.03,
12857.93443,7.09,6.51,
12893.79688,-28.15,8.96,
12921.69336,2.33,6.73,
12990.64258,15.11,7.78,
12991.59863,15.60,7.85,
13154.95898,-27.71,12.08,
13155.92090,0.59,8.15,
13156.95117,1.17,9.31,
13204.88432,3.41,9.82,
13210.93750,-24.94,7.91,
13211.91406,-6.21,7.52,
13212.85449,-13.81,6.89,
13215.90261,1.96,9.82,
13216.86158,-30.02,8.00,
13218.85502,-24.73,8.53,
13222.87458,4.10,10.15,
13236.80479,-14.96,6.69,
13237.80842,2.00,7.35,
13239.87256,-5.86,10.66,
13250.83496,-26.50,9.40,
13280.76758,-0.69,8.72,
13281.72754,-9.92,7.17,
13282.69531,-28.07,8.07,
13567.90576,-21.60,7.69,
13568.94066,-14.24,7.28,
13636.69163,-19.68,8.45,
13866.95528,-78.52,8.18,
13867.88733,-58.85,8.63,
13868.98856,-79.86,8.03,
13924.88196,-159.16,7.36,
13954.79810,-111.27,7.85,
13956.86757,-147.65,8.80,
14047.64309,-187.58,9.78,
14071.60554,-180.85,8.84,
14072.60604,-219.97,10.38,
14073.57926,-173.23,9.71,
14102.59081,-204.95,10.44,
14103.58541,-203.28,9.64,
14255.98494,-199.99,9.78,
14310.86948,-186.92,7.63,
14339.83862,-197.52,8.41,
14373.72263,-203.25,8.51,
14424.65135,-200.30,8.46,
14425.58582,-217.71,9.11,
14575.00470,-211.34,8.28,
14606.98432,-225.65,11.16,
14623.95213,-191.09,11.68,
14673.88099,-219.00,4.25,
14694.90059,-191.19,8.66,
14783.63365,-198.13,9.19,
14784.60365,-207.20,9.13,
