8564.617845,-2.23,0.97,41.96,6214.88,0.90,1.46,0.3819,0.0045,1800,82.9
8564.695077,-0.53,0.91,36.59,6217.79,12.32,1.88,0.3814,0.0054,2200,67.8
8565.605014,-1.07,0.94,39.16,6211.54,-0.37,1.09,0.3761,0.0043,1800,83.1
8565.668295,1.18,0.97,37.82,6216.40,7.21,1.46,0.3856,0.0053,2100,75.4
8566.525325,1.74,1.19,45.19,6213.14,-3.06,0.91,0.3803,0.0034,1800,96.1
8566.654902,-0.31,1.37,36.45,6214.65,0.94,1.52,0.3678,0.0055,1800,69.7
8567.511513,4.05,0.87,44.69,6211.27,-2.27,0.95,0.3949,0.0034,1800,98.7
8567.654371,4.54,1.27,44.72,6214.11,-0.55,1.53,0.3849,0.0057,1800,68.2
8568.511019,1.15,0.75,39.63,6212.19,-2.22,0.96,0.3956,0.0033,1800,97.1
8568.593482,2.02,0.92,42.69,6213.03,-0.92,1.08,0.3783,0.0045,1800,80.1
8568.666590,-0.65,1.18,36.68,6209.93,0.24,1.58,0.3769,0.0062,1800,61.0
8569.514237,-1.78,0.74,45.68,6212.61,-1.86,1.12,0.3873,0.0039,1800,85.8
8569.671573,0.95,1.02,40.86,6219.60,0.95,1.49,0.3640,0.0054,2100,70.0
8570.592087,2.70,1.57,39.58,6214.88,0.60,1.89,0.4088,0.0055,1800,55.1
8570.666268,3.36,1.29,41.81,6222.08,-1.90,1.66,0.3635,0.0050,2100,63.0
8571.656132,3.03,1.22,34.32,6216.22,0.01,1.68,0.3755,0.0058,1800,60.9
8576.500130,10.94,1.68,49.91,6213.56,-8.97,2.54,0.3883,0.0067,1800,41.2
8576.618548,12.52,1.34,32.97,6212.25,-0.80,2.45,0.3652,0.0059,1800,48.4
8576.676866,11.81,1.58,63.83,6218.66,-4.00,3.16,0.3988,0.0083,1800,37.4
8578.493692,17.46,2.12,42.77,6208.61,-7.06,3.16,0.3841,0.0075,1800,35.9
8578.605556,16.42,1.85,42.13,6203.45,-7.72,1.95,0.3416,0.0056,1800,55.8
8579.512111,18.33,1.16,41.29,6208.62,-6.93,1.50,0.3768,0.0047,1800,61.7
8579.612446,18.69,0.83,40.33,6208.17,-7.84,1.27,0.3572,0.0048,1800,73.2
8580.501010,17.61,0.87,41.35,6206.24,-9.38,1.09,0.3751,0.0035,1800,96.6
8580.573718,18.94,0.90,41.24,6198.49,-11.10,1.11,0.3858,0.0041,1800,79.5
8580.640753,18.32,1.00,41.69,6209.33,-8.96,1.12,0.3511,0.0047,1800,82.9
8581.515917,14.48,0.89,47.02,6206.36,-10.20,1.41,0.3640,0.0045,1800,65.8
8581.613156,17.32,0.95,44.39,6204.95,-12.45,1.43,0.3636,0.0043,1800,81.2
8582.519589,12.39,1.07,39.23,6202.06,-11.80,1.12,0.3653,0.0037,1800,75.7
8582.570737,11.27,0.96,41.59,6205.35,-12.02,1.40,0.3528,0.0041,1800,75.2
8582.652840,10.40,1.19,43.61,6202.30,-9.82,1.66,0.3674,0.0053,1800,71.6
8583.486627,12.32,0.97,42.41,6202.56,-13.04,1.30,0.3691,0.0037,1800,83.8
8583.575836,11.59,1.50,48.98,6211.31,-8.95,2.08,0.3454,0.0061,1800,55.5
8583.638715,9.13,1.54,46.31,6203.52,-11.54,1.99,0.3398,0.0063,1800,48.9
8584.593727,10.93,0.98,40.04,6205.51,-13.79,1.36,0.3412,0.0049,1800,74.1
8585.608930,12.65,1.29,39.77,6203.39,-11.05,2.18,0.3564,0.0063,1800,55.4
8586.488934,9.48,0.99,35.89,6199.49,-11.64,1.70,0.3742,0.0046,1800,64.1
8586.539517,11.67,0.91,40.53,6204.55,-14.72,1.40,0.3282,0.0043,1800,72.4
8586.632740,11.19,1.58,43.60,6205.06,-15.05,2.56,0.3212,0.0065,1800,48.8
8587.500189,7.83,1.07,41.25,6199.82,-15.51,1.30,0.3349,0.0043,1800,74.5
8587.598973,7.04,1.27,40.80,6198.63,-12.28,1.72,0.3453,0.0059,1800,55.6
8588.491226,5.54,0.91,36.67,6202.90,-12.88,1.10,0.3572,0.0038,1800,88.3
8588.587229,2.90,1.27,47.70,6211.48,-14.66,2.40,0.3284,0.0064,1200,53.5
8589.488364,2.42,1.02,41.62,6200.07,-14.74,1.13,0.3765,0.0034,1800,93.0
8589.590912,2.20,1.28,38.29,6200.69,-11.60,1.40,0.3356,0.0045,1800,74.1
8590.491136,1.91,0.85,39.21,6208.52,-13.50,1.11,0.3604,0.0034,1800,102.0
8590.567485,0.10,0.82,39.75,6203.37,-9.39,1.39,0.3557,0.0043,1800,91.9
8590.615741,-1.18,1.01,37.67,6200.12,-8.32,1.75,0.3567,0.0054,1800,71.1
8591.554693,3.06,1.14,36.27,6198.32,-9.88,1.47,0.3561,0.0049,1800,80.0
8591.575880,1.60,1.19,37.93,6203.70,-11.64,1.53,0.3244,0.0046,1800,81.2
8600.568282,13.40,1.45,43.23,6202.68,-9.25,2.03,0.3300,0.0056,1800,57.7
8601.558423,15.65,1.46,34.43,6206.18,-11.67,1.56,0.3442,0.0051,1800,74.7
8601.579818,16.51,1.56,41.74,6202.27,-11.01,1.54,0.3525,0.0054,1800,69.0
8608.496002,21.73,0.96,39.24,6209.16,-9.08,1.55,0.3890,0.0047,1800,64.6
8608.567149,22.14,0.96,42.52,6213.94,-6.05,1.86,0.3644,0.0052,1800,68.1
8609.487316,17.50,0.98,38.13,6216.68,-9.09,1.49,0.3721,0.0046,1800,61.6
8609.508461,18.14,1.16,41.97,6212.89,-9.52,1.57,0.3918,0.0049,1800,64.0
8611.469679,18.04,1.28,41.33,6212.26,-6.19,1.91,0.3918,0.0053,1800,59.2
8611.515874,17.48,1.16,41.14,6207.12,-5.99,1.44,0.3643,0.0050,1800,64.1
8613.499052,16.39,1.18,41.53,6216.47,-0.33,1.83,0.3991,0.0064,1800,55.1
8613.540859,18.18,1.46,39.09,6213.35,-3.50,1.96,0.3542,0.0062,1800,54.2
8614.546470,12.53,1.60,36.71,6216.43,-2.10,2.35,0.3831,0.0064,1800,50.2
8615.473966,6.99,1.12,40.32,6220.15,1.63,1.62,0.4077,0.0049,1800,64.0
8615.515423,6.38,1.04,40.32,6213.81,-1.50,1.45,0.3982,0.0050,1800,68.6
8616.501331,5.68,1.17,45.10,6215.14,2.44,1.69,0.3985,0.0055,1800,67.5
8616.536248,5.75,1.45,40.15,6216.95,-0.86,1.80,0.3828,0.0060,1800,59.1
8617.489895,2.23,1.08,39.36,6220.28,1.65,1.40,0.3846,0.0047,1800,67.8
8617.531430,3.73,1.07,43.93,6205.43,-1.70,1.23,0.3695,0.0050,1800,68.3
8618.508507,4.68,1.35,42.11,6218.11,2.05,1.49,0.3794,0.0052,1800,62.8
8619.500486,3.75,1.05,45.34,6207.47,2.13,1.93,0.3588,0.0051,1800,67.6
8619.528213,5.98,0.94,41.21,6204.84,3.67,1.79,0.3749,0.0055,1800,64.5
8620.488158,8.18,2.55,29.63,6218.93,32.33,5.80,0.4046,0.0103,1800,26.8
8620.513089,5.96,1.47,53.83,6206.35,5.61,2.26,0.3610,0.0058,1800,52.7
8622.472536,2.71,1.08,43.21,6212.53,0.61,1.35,0.3620,0.0045,1800,77.8
8622.512241,-0.50,1.19,41.34,6213.63,3.41,1.76,0.3786,0.0053,1800,71.5
8623.484304,2.18,1.73,46.92,6219.64,4.82,2.50,0.3306,0.0070,1800,43.4
8623.502785,3.13,1.96,42.09,6200.16,27.48,4.09,0.3512,0.0089,1800,35.4
8624.478282,4.34,1.78,39.18,6211.77,-10.70,3.15,0.3570,0.0081,1800,36.4
8624.499478,6.38,1.81,37.18,6206.45,-7.50,3.12,0.3291,0.0076,1800,37.5
8625.483604,10.31,1.53,34.90,6202.39,-11.19,2.46,0.3058,0.0064,1800,44.1
8625.503962,7.74,1.42,41.30,6214.16,-11.92,2.50,0.3020,0.0063,1800,46.4
8626.483767,8.28,1.41,40.28,6213.48,-9.24,1.86,0.3632,0.0061,1800,50.1
8626.504961,8.99,1.25,35.96,6211.35,-11.47,1.89,0.3088,0.0055,1800,54.6
8627.486767,10.03,1.35,43.28,6206.19,-12.49,1.62,0.3433,0.0052,1800,56.4
8627.508376,8.95,1.34,38.37,6206.87,-13.81,1.87,0.3188,0.0053,1800,54.1
8636.481815,12.79,1.14,45.17,6214.65,-7.26,1.35,0.3651,0.0051,1800,74.5
8638.460403,10.25,1.48,40.19,6203.79,-2.35,2.37,0.3347,0.0058,2400,51.6
8641.484017,1.86,1.77,43.87,6206.23,-4.36,2.27,0.3422,0.0067,2100,50.9
8643.457885,-2.61,0.85,37.75,6208.79,-2.98,1.62,0.3559,0.0050,2100,71.5
8644.458129,-4.03,1.14,45.56,6210.38,-5.35,1.85,0.3606,0.0056,2100,59.4
8645.455945,-4.14,0.99,45.93,6220.40,4.92,2.09,0.3583,0.0054,2100,60.5
8767.792018,12.82,1.37,43.57,6212.82,-2.25,1.46,0.3891,0.0044,1800,62.6
8767.812798,9.58,1.25,34.51,6214.41,-1.32,1.78,0.3795,0.0044,1800,59.9
8826.750232,0.58,0.76,40.55,6211.35,-6.35,0.84,0.3931,0.0027,1800,98.3
8826.771221,0.88,0.69,38.06,6206.49,-5.22,0.97,0.3982,0.0028,1800,96.3
8830.638609,1.47,0.94,39.09,6219.53,0.63,1.09,0.4076,0.0029,1800,97.0
8830.743782,0.04,1.03,41.10,6217.72,-1.93,0.78,0.4133,0.0024,1800,111.8
8830.858651,0.06,1.20,43.35,6215.38,2.35,1.03,0.3955,0.0040,1200,85.6
8831.631372,5.09,0.86,37.83,6223.09,1.12,0.96,0.4060,0.0032,1800,87.7
8831.756621,5.96,1.03,40.27,6209.52,-0.29,1.04,0.4211,0.0032,1800,81.3
8831.833187,2.96,0.91,41.78,6216.13,-1.03,0.90,0.3981,0.0032,1800,99.9
8832.642369,2.31,1.21,37.15,6222.68,6.39,1.57,0.3957,0.0045,2400,60.0
8832.761809,5.18,1.12,43.35,6223.56,3.14,1.23,0.4099,0.0040,1800,67.8
8832.835968,5.08,1.08,42.68,6214.36,1.49,1.49,0.4024,0.0044,1800,69.9
8833.638839,5.85,2.17,35.89,6223.67,5.12,3.25,0.3695,0.0074,2400,34.6
8833.740462,2.81,1.21,37.64,6220.11,1.97,1.19,0.4163,0.0037,1800,73.5
8833.832512,7.13,1.10,38.47,6217.14,4.72,1.03,0.4127,0.0044,2100,71.6
8834.627722,6.18,1.28,35.48,6212.98,-0.04,1.42,0.4051,0.0038,1800,73.4
8834.729703,6.73,1.17,39.26,6213.89,3.96,1.38,0.4031,0.0042,1800,65.1
8834.831917,6.74,0.96,37.46,6220.99,4.40,1.08,0.4028,0.0036,2100,86.4
8835.635885,7.31,0.91,43.03,6217.93,1.97,0.92,0.4190,0.0030,1800,92.9
8835.722447,5.50,0.73,44.01,6224.08,3.64,1.07,0.4253,0.0030,1800,83.5
8835.778132,5.13,0.89,41.83,6218.46,1.79,0.97,0.4282,0.0030,1800,92.9
8835.855598,7.17,0.84,43.84,6219.91,5.25,1.02,0.4111,0.0037,1800,93.0
8841.624275,19.21,1.08,40.34,6227.22,3.07,1.46,0.4536,0.0038,1800,67.3
8841.819900,17.58,1.03,44.74,6225.84,4.89,1.33,0.4275,0.0041,1800,78.0
8842.657713,22.06,1.03,44.38,6220.11,4.78,1.37,0.4506,0.0040,1800,63.8
8842.862273,14.72,1.01,44.84,6223.12,12.23,1.96,0.4261,0.0049,1800,59.3
8843.607790,19.85,1.03,35.13,6223.80,6.22,1.27,0.4409,0.0037,1800,76.3
8843.841628,20.19,0.97,45.56,6227.07,6.94,1.37,0.4041,0.0044,1800,70.6
8844.626024,18.51,0.85,42.24,6224.26,5.60,1.32,0.4394,0.0034,1800,83.9
8844.859809,20.22,1.10,45.93,6223.10,5.76,1.71,0.3835,0.0052,1200,58.3
8846.622475,16.98,1.16,44.26,6228.13,8.31,1.17,0.4381,0.0041,1800,71.5
8846.824397,16.04,0.88,44.73,6230.44,10.56,1.18,0.4293,0.0041,1800,84.6
8847.632314,14.75,0.91,43.76,6228.44,7.71,1.13,0.4312,0.0033,1800,83.4
8847.820198,10.61,0.86,43.63,6224.63,7.06,0.93,0.4351,0.0039,1800,92.8
8856.804608,-0.32,1.35,56.09,6217.36,7.45,1.76,0.4156,0.0060,1800,53.5
8857.729722,1.06,1.12,41.83,6211.64,3.93,1.10,0.4049,0.0035,1800,85.6
8857.750730,0.30,0.90,51.49,6217.17,3.73,1.17,0.4077,0.0038,1800,82.3
8858.618012,4.72,0.92,44.34,6216.65,2.40,1.12,0.4048,0.0031,1800,88.9
8858.663596,3.54,0.96,45.08,6218.58,6.50,1.34,0.4061,0.0036,1800,73.7
