3028.2002,0.2,5.0,
3107.9650,9.8,4.7,
3290.2429,52.4,7.5,
3307.1619,37.2,4.5,
3363.3240,29.1,6.1,
3448.0390,-15.3,6.3,
3467.9581,-15.9,9.8,
3494.9817,-0.8,10.3,
3659.2879,-27.4,5.7,
3694.3102,-24.2,6.2,
3729.1980,-26.1,6.9,
3743.1611,-25.2,6.2,
3811.9435,-30.4,5.3,
3852.9669,-3.6,7.1,
4022.3010,29.4,6.2,
4049.2443,16.4,7.7,
4087.2793,38.8,6.0,
4122.2054,42.1,5.5,
4143.1678,50.4,7.2,
4169.0485,29.1,5.5,
4196.0062,19.2,7.9,
4215.9689,41.8,6.3,
4338.3163,-3.3,6.5,
4379.2591,5.9,5.6,
4416.1067,-4.0,7.0,
4458.1686,-18.3,7.1,
4492.1646,-42.8,5.6,
4524.0101,-24.9,9.9,
4553.9338,-32.8,5.2,
4556.9840,-40.8,5.3,
