7626.507247,-5.593,0.051,Coralie
7630.508626,-5.652,0.074,Coralie
7631.486303,-5.545,0.044,Coralie
7632.478367,-5.605,0.078,Coralie
7814.823955,-5.5404,0.0113,HARPS
7924.610489,-5.4903,0.0134,HARPS
7925.621469,-5.5545,0.0145,HARPS
7960.533932,-5.5245,0.0225,HARPS
7961.544233,-5.5028,0.0519,HARPS
7964.537489,-5.5043,0.0331,HARPS
7974.501742,-5.4958,0.0106,HARPS
7979.480682,-5.5620,0.0114,HARPS
7980.488371,-5.5524,0.0145,HARPS
7982.484781,-5.5618,0.0117,HARPS
7983.480932,-5.5754,0.0121,HARPS
8159.833208,-5.4928,0.0140,HARPS
8162.826420,-5.4702,0.0101,HARPS
8188.813394,-5.4893,0.0087,HARPS
8189.814538,-5.4788,0.0071,HARPS
8199.758555,-5.4793,0.0069,HARPS
8258.758482,-5.5439,0.0088,HARPS
8259.665546,-5.4795,0.0094,HARPS
