2459677.98023,-6.24,1.57,Blue,
2459678.95631,-11.74,1.54,Blue,
2459680.86707,-6.32,1.57,Blue,
2459682.93170,8.07,1.18,Blue,
2459688.97070,1.05,1.41,Blue,
2459690.00549,5.50,1.02,Blue,
2459696.89675,6.52,1.03,Blue,
2459780.77974,0.62,1.00,Blue,
2459791.74470,-10.06,1.67,Blue,
2459792.74451,-12.01,1.27,Blue,
2459677.98023,-10.02,2.66,Red,
2459678.95631,-13.25,2.60,Red,
2459680.86707,-3.23,2.64,Red,
2459682.93170,7.36,2.04,Red,
2459688.97070,1.35,2.39,Red,
2459690.00549,4.75,1.80,Red,
2459696.89675,4.09,1.80,Red,
2459780.77974,3.97,1.83,Red,
2459791.74470,-5.79,3.00,Red,
2459792.74451,-9.46,2.25,Red
2458885.00826,10.14,1.70,,
2459077.78600,0.00,1.80,,
2459101.73272,-4.98,1.82,,
2459190.16130,-2.09,1.86,,
2459215.11314,-2.59,1.88,,
2459271.95793,-0.59,1.95,,
2459353.81030,11.43,1.59,,
2459378.85255,10.72,1.72,,
2459435.76640,10.10,1.80,,
2459470.73257,11.16,1.67,,
2459566.15808,12.26,1.95,,
2459593.15571,4.02,1.73,,
2459632.97939,9.78,1.75,,
2459662.02642,4.99,2.23,,
2459690.97466,2.52,1.92,,
2459715.96062,-7.21,1.77,,
2459739.82355,4.05,1.76,,
2459771.83594,16.02,1.85,,
2459792.76457,10.21,1.90,,
2459826.74058,-8.22,1.71
