2455844.990516,1.437,0.433,TRES
2455889.044893,0.782,0.159,TRES
2455904.899944,0.763,0.200,TRES
2456399.650041,0.328,0.178,TRES
2456400.656614,0.462,0.151,TRES
2456403.681071,0.389,0.121,TRES
2456404.671615,0.138,0.134,TRES
2456409.670360,0.171,0.142,TRES
2456410.671948,0.293,0.140,TRES
2457819.604459,0.619,0.175,TRES
2457819.616148,0.473,0.155,TRES
2457819.627797,0.851,0.150,TRES
2457819.639439,0.482,0.121,TRES
2457819.651291,0.487,0.172,TRES
2457819.663107,0.587,0.135,TRES
2457819.675045,0.781,0.118,TRES
2457819.686914,0.753,0.125,TRES
2457819.698568,0.684,0.119,TRES
2457819.710512,0.728,0.107,TRES
2457819.723092,0.690,0.140,TRES
2457819.734747,0.487,0.129,TRES
2457819.746511,0.667,0.098,TRES
2457819.758189,0.733,0.134,TRES
2457819.770017,0.577,0.161,TRES
2457819.781718,0.593,0.122,TRES
2457819.793343,0.640,0.120,TRES
2457819.804946,0.364,0.152,TRES
2457819.816560,0.805,0.178,TRES
2457819.828173,0.847,0.156,TRES
2457820.675448,0.460,0.110,TRES
2457820.687137,0.732,0.099,TRES
2457820.698797,0.384,0.148,TRES
2457820.710475,0.553,0.148,TRES
2457820.722152,0.711,0.123,TRES
2457825.760728,0.264,0.123,TRES
2457825.772683,0.466,0.162,TRES
2457825.784297,0.350,0.146,TRES
2457825.795980,0.518,0.147,TRES
2457826.645765,0.480,0.157,TRES
2457826.657442,0.242,0.165,TRES
2457826.669091,0.062,0.161,TRES
2457826.682487,0.199,0.176,TRES
2457826.694234,0.194,0.110,TRES
2457826.705923,0.373,0.136,TRES
2457826.717589,0.292,0.225,TRES
2457826.729296,0.255,0.151,TRES
2457826.741008,0.199,0.103,TRES
2458495.942762,0.618,0.228,TRES
2458495.954736,0.642,0.330,TRES
2458495.966877,0.938,0.285,TRES
2458495.979216,0.286,0.303,TRES
2458495.991201,0.566,0.356,TRES
2458496.003036,0.810,0.192,TRES
