4093.18674,11.36,4.59,HIDES-S,
4144.11514,-19.66,4.69,HIDES-S,
4172.01541,-18.29,3.85,HIDES-S,
4467.12999,-4.46,4.31,HIDES-S,
4553.97104,-31.25,4.14,HIDES-S,
4755.29094,32.92,3.46,HIDES-S,
4796.25711,36.33,4.17,HIDES-S,
4818.17076,19.49,3.87,HIDES-S,
4823.11554,14.96,4.17,HIDES-S,
4834.16358,12.38,4.36,HIDES-S,
4856.08725,-6.42,3.92,HIDES-S,
4863.09739,-6.67,4.41,HIDES-S,
4864.03798,-11.43,3.60,HIDES-S,
4883.04016,-7.18,4.55,HIDES-S,
4923.93523,-17.64,3.73,HIDES-S,
5108.31507,40.77,4.18,HIDES-S,
5131.32409,47.90,3.57,HIDES-S,
5161.34584,39.99,4.64,HIDES-S,
5182.16055,11.19,4.10,HIDES-S,
5204.11564,-7.29,4.29,HIDES-S,
5232.99361,-43.84,3.62,HIDES-S,
5267.01163,-60.09,3.57,HIDES-S,
5294.93562,-62.39,3.54,HIDES-S,
5471.29879,24.76,3.61,HIDES-S,
5502.23739,33.89,4.15,HIDES-S,
5525.22640,33.98,4.85,HIDES-S,
5545.21850,18.86,3.73,HIDES-S,
5581.04001,-12.92,3.75,HIDES-S,
5611.01311,-8.59,4.13,HIDES-S,
5625.02350,-13.62,3.49,HIDES-S,
5656.93188,-10.50,3.74,HIDES-S,
5854.27845,33.84,3.69,HIDES-S,
5877.25348,18.63,5.42,HIDES-S,
5882.29779,12.23,3.83,HIDES-S,
5922.13357,-12.73,3.88,HIDES-S,
5938.09758,-34.44,3.79,HIDES-S,
5976.03887,-49.42,4.57,HIDES-S,
6010.93116,-64.77,5.74,HIDES-S,
6032.96687,-55.43,4.48,HIDES-S,
6215.30762,27.47,4.04,HIDES-S,
6235.27265,41.83,3.68,HIDES-S,
6249.30138,27.36,4.69,HIDES-S,
6284.08997,-0.00,4.69,HIDES-S,
6552.29701,42.87,5.53,HIDES-S,
6577.28414,4.35,4.84,HIDES-S,
6578.28739,14.21,4.48,HIDES-S,
6578.30265,14.55,4.27,HIDES-S,
6579.25810,12.00,5.63,HIDES-S,
6618.19944,4.11,3.91,HIDES-S,
6753.98409,-63.39,4.45,HIDES-S,
6609.21551,21.82,4.04,HIDES-F,
6616.27916,33.33,3.44,HIDES-F,
6664.09442,-1.41,4.02,HIDES-F,
6672.05938,-16.16,3.85,HIDES-F,
6697.15561,-9.17,4.70,HIDES-F,
6713.98988,-17.94,4.87,HIDES-F,
6727.00570,-12.14,3.47,HIDES-F,
4046.34259,53.99,27.92,CES-O,
4133.12441,53.23,21.39,CES-O,
4398.37834,101.38,17.20,CES-O,
4459.23135,117.08,30.81,CES-O,
4459.24962,32.80,27.00,CES-O,
5172.26505,96.73,19.05,CES-N,
5172.28626,76.60,15.71,CES-N,
5172.30759,51.67,14.37,CES-N,
5173.27944,45.82,15.67,CES-N,
5173.30065,56.52,16.41,CES-N,
5173.32198,65.67,17.79,CES-N,
5173.34310,65.70,14.76,CES-N,
5226.05844,-45.55,24.43,CES-N,
5226.10875,-20.17,22.59,CES-N,
5227.08807,-26.57,11.76,CES-N,
5227.10979,-46.69,13.18,CES-N,
5227.13103,-12.38,14.99,CES-N,
5281.99890,-14.95,13.80,CES-N,
5282.00964,-22.57,15.56,CES-N,
5282.02035,-61.02,17.25,CES-N,
5282.98558,-45.16,16.54,CES-N,
5283.00671,-59.43,16.13,CES-N,
5283.02782,-52.03,15.03,CES-N,
5283.98000,-51.62,13.79,CES-N,
5284.00528,-29.21,20.65,CES-N,
5284.02646,-48.95,20.95,CES-N,
5284.04756,-6.26,21.05,CES-N,
5520.33128,39.59,17.73,CES-N,
5520.35299,21.56,16.20,CES-N,
5552.23941,34.69,14.87,CES-N,
5552.26341,24.93,21.94,CES-N,
5878.34042,43.36,13.50,HRS,
5878.36563,33.75,13.50,HRS,
5878.38866,-0.73,16.05,HRS,
