2456617.7421542602,34249,713,CORALIE
2456618.6623599301,37513,979,CORALIE
2456619.6738256998,34534,765,CORALIE
2456620.6916636401,43412,2224,CORALIE
2456727.6056944099,34893,887,CORALIE
2456730.5911809001,37459,868,CORALIE
2456731.5789716602,37184,1144,CORALIE
2456912.8653775398,35944,1055,CORALIE
2456652.7070320700,37107,61,FEROS
2456654.7279559700,37831,32,FEROS
2456704.6360209300,34637,34,FEROS
2456705.6795871798,37599,35,FEROS
2456706.5959924399,34986,38,FEROS
2457030.5916852201,36682,212,FEROS
2457035.8515796200,36817,223,FEROS
2457037.8210289800,36800,220,FEROS
2457053.8246719800,35039,265,FEROS
2457054.7633720501,36259,300,FEROS
2457055.7437583399,32997,247,FEROS
2457056.7893937798,36825,241,FEROS
