2451808.021,32.3,4.2,Lick
2451853.99,27.7,4.5,Lick
2451896.855,33.5,5.5,Lick
2451901.86,45.5,7.4,Lick
2451929.723,16.5,5.0,Lick
2451992.658,-8.4,5.0,Lick
2452177.026,-8.1,4.4,Lick
2452259.801,-14.3,5.8,Lick
2452297.795,2.7,6.3,Lick
2452531.995,46.5,5.0,Lick
2452543.041,38.4,5.0,Lick
2452616.817,27.5,5.4,Lick
2452668.714,38.8,5.1,Lick
2452901.024,-30.6,4.8,Lick
2452933.909,-39.4,4.7,Lick
2452963.961,-34.9,8.1,Lick
2453025.82,-18.6,12.2,Lick
2453269.05,46.6,4.0,Lick
2453288.997,54.0,3.8,Lick
2453354.761,45.8,4.3,Lick
2453400.787,39.0,4.6,Lick
2453425.719,39.7,4.2,Lick
2453442.655,35.1,5.0,Lick
2453444.634,50.7,4.6,Lick
2453618.029,-30.8,4.6,Lick
2453650.022,-45.2,3.5,Lick
2453656.062,-42.7,4.3,Lick
2453701.917,-39.3,4.9,Lick
2453740.972,-50.5,7.5,Lick
2453741.835,-58.5,4.6,Lick
2453788.657,-40.3,5.3,Lick
2453827.648,-20.2,8.6,Lick
2453982.026,6.8,4.3,Lick
2454054.911,36.0,5.1,Lick
2454080.991,40.0,4.7,Lick
2454085.648,48.2,0.3,HARPS-pre
2454123.821,44.6,4.6,Lick
2454206.666,28.8,4.5,Lick
2454370.862,0.4,0.3,HARPS-pre
2454371.828,-5.0,0.3,HARPS-pre
2454418.951,-17.4,5.0,Lick
2454440.83,-16.5,4.9,Lick
2454480.882,-25.7,4.6,Lick
2454502.828,-19.6,4.5,Lick
2454557.664,-12.6,4.6,Lick
2454622.437,2.7,0.4,HARPS-pre
2454623.454,-1.3,0.8,HARPS-pre
2454623.455,-2.6,0.5,HARPS-pre
2454684.921,5.7,0.3,HARPS-pre
2454685.92,0.0,0.4,HARPS-pre
2454712.027,0.7,4.9,Lick
2454754.943,17.4,4.1,Lick
2454777.943,11.0,4.0,Lick
2454786.764,23.2,0.4,HARPS-pre
2454788.865,28.0,0.3,HARPS-pre
2454806.842,26.3,5.6,Lick
2454866.0997,28.1,0.8,UCLES
2454866.94,18.4,1.3,UCLES
2454867.9158,26.6,1.3,UCLES
2454869.0858,20.8,1.0,UCLES
2454871.0348,30.4,1.3,UCLES
2454882.81,26.1,6.3,Lick
2454891.641,29.0,0.3,HARPS-pre
2454911.667,21.4,6.1,Lick
2455098.048,-4.9,5.4,Lick
2455121.051,-15.3,6.1,Lick
2455140.189,-29.1,0.9,UCLES
2455154.944,-36.3,7.3,Lick
2455174.901,-21.7,5.3,Lick
2455227.066,-18.4,1.3,UCLES
2455241.706,2.0,7.2,Lick
2455278.689,-14.0,5.7,Lick
2455317.858,0.8,0.6,UCLES
2455447.026,19.3,5.7,Lick
2455463.978,24.9,6.0,Lick
2455525.224,34.4,1.4,UCLES
2455526.2103,38.8,0.9,UCLES
2455566.876,25.3,4.8,Lick
2455581.093,43.3,1.1,UCLES
2455588.839,28.6,4.8,Lick
2455601.0,36.9,0.9,UCLES
2455619.7,32.2,5.9,Lick
2455649.7,18.5,4.6,Lick
2455673.657,-4.6,5.3,Lick
2455706.843,-5.3,1.0,UCLES
2455783.305,-25.6,1.0,UCLES
2455829.051,-54.5,4.8,Lick
2455831.046,-53.2,5.0,Lick
2455861.965,-41.4,6.5,Lick
2455879.264,-46.9,1.1,UCLES
2455880.219,-38.9,0.9,UCLES
2455892.848,-63.2,5.7,Lick
2455906.045,-38.4,1.1,UCLES
2455969.967,-37.2,0.8,UCLES
2455994.96,-20.4,0.9,UCLES
2456051.864,1.6,1.4,UCLES
2456059.865,-4.0,1.6,UCLES
2456301.679,47.8,0.3,HARPS-pre
2456301.68,46.3,0.3,HARPS-pre
2456316.618,49.2,0.3,HARPS-pre
2456331.588,43.8,0.4,HARPS-pre
2456343.512,42.3,0.3,HARPS-pre
2456343.9918,47.7,0.9,UCLES
2456346.511,47.3,0.5,HARPS-pre
2456346.512,45.3,0.5,HARPS-pre
2456361.487,48.0,0.3,HARPS-pre
2456374.479,45.5,0.3,HARPS-pre
2456374.882,55.7,1.2,UCLES
2456377.9794,54.8,0.9,UCLES
2456388.479,46.2,0.3,HARPS-pre
2456404.47,44.8,0.3,HARPS-pre
2456404.47,44.6,0.3,HARPS-pre
2456526.271,-4.2,1.0,UCLES
2456685.976,-27.9,0.9,UCLES
2456747.921,-22.7,1.3,UCLES
2457132.341,2742.8,1.8,SONG
2457136.381,2752.8,1.4,SONG
2457148.341,2760.2,2.4,SONG
2457282.707,2722.8,2.9,SONG
2457324.599,2713.4,3.0,SONG
2457344.548,2691.1,4.4,SONG
2457390.595,2688.4,2.6,SONG
2457395.517,2685.8,2.1,SONG
2457398.362,2688.4,4.3,SONG
2457399.362,2686.6,3.0,SONG
2457406.5,2690.0,2.4,SONG
2457407.385,2697.2,2.3,SONG
2457414.416,2699.8,3.0,SONG
2457417.393,2707.4,3.1,SONG
2457420.462,2694.4,6.4,SONG
2457422.47,2700.4,2.4,SONG
2457424.438,2699.4,5.4,SONG
2457428.41,2706.4,3.5,SONG
2457430.331,2703.4,2.6,SONG
2457454.352,2692.9,1.9,SONG
2457477.426,2704.7,2.1,SONG
2457497.354,2712.8,2.4,SONG
2457503.374,2708.4,1.8,SONG
2457504.352,2713.8,1.7,SONG
2457506.356,2713.5,2.1,SONG
2457507.37,2706.1,2.0,SONG
2457510.345,2714.8,4.8,SONG
2457683.632,2740.5,2.8,SONG
2457684.634,2742.5,2.6,SONG
2457696.635,2745.0,3.0,SONG
2457700.643,2740.6,2.3,SONG
2457701.63,2731.4,2.3,SONG
2457702.635,2743.8,1.9,SONG
2457713.596,2736.9,2.4,SONG
2457716.598,2741.0,2.5,SONG
2457717.604,2740.2,2.1,SONG
2457767.486,2745.1,6.6,SONG
2457768.493,2759.3,3.3,SONG
2457782.405,2759.7,2.7,SONG
2457818.355,2747.6,3.6,SONG
2457863.366,2719.8,1.9,SONG
2458004.758,2709.1,2.8,SONG
2458056.6,2721.0,2.4,SONG
2458070.782,2699.1,2.3,SONG
2458093.768,2696.6,2.5,SONG
2458106.635,2694.7,2.5,SONG
2458121.548,2693.6,2.2,SONG
2458183.351,2701.7,1.9,SONG
2458191.498,-2.8,0.6,HARPS-post
2458191.499,-1.9,0.5,HARPS-post
2458191.5,-2.3,0.6,HARPS-post
2458191.5,-1.4,0.6,HARPS-post
2458191.501,-2.8,0.6,HARPS-post
2458196.491,-3.0,0.2,HARPS-post
2458196.492,-2.8,0.3,HARPS-post
2458196.492,-4.5,0.4,HARPS-post
2458196.493,-3.3,0.4,HARPS-post
2458196.494,-2.9,0.5,HARPS-post
2458196.494,-2.5,0.5,HARPS-post
2458196.495,-2.2,0.3,HARPS-post
2458196.496,-2.5,0.3,HARPS-post
2458196.497,-3.3,0.8,HARPS-post
2458196.499,-2.5,0.2,HARPS-post
2458196.5,-1.8,0.2,HARPS-post
2458196.5,-1.6,0.2,HARPS-post
2458196.501,-1.8,0.2,HARPS-post
2458196.502,-1.4,0.2,HARPS-post
2458196.503,-1.6,0.3,HARPS-post
2458196.503,-0.9,0.2,HARPS-post
2458196.504,-0.6,0.2,HARPS-post
2458196.505,-0.8,0.2,HARPS-post
2458196.505,-0.3,0.3,HARPS-post
2458196.506,-0.0,0.2,HARPS-post
2458196.507,0.7,0.2,HARPS-post
2458196.507,0.8,0.2,HARPS-post
2458199.468,2690.9,5.0,SONG
2458221.47,8.3,0.2,HARPS-post
2458221.471,7.8,0.2,HARPS-post
2458221.471,7.7,0.2,HARPS-post
2458221.472,7.9,0.3,HARPS-post
2458221.473,7.2,0.3,HARPS-post
2458221.473,7.8,0.3,HARPS-post
2458221.474,7.7,0.3,HARPS-post
2458221.475,6.9,0.3,HARPS-post
2458221.476,6.8,0.3,HARPS-post
2458221.476,7.4,0.3,HARPS-post
2458224.394,2705.0,3.4,SONG
2458224.492,11.1,0.3,HARPS-post
2458224.492,11.6,0.3,HARPS-post
2458224.493,12.1,0.3,HARPS-post
2458224.494,12.4,0.3,HARPS-post
2458224.495,13.0,0.3,HARPS-post
2458224.495,13.4,0.3,HARPS-post
2458224.496,13.4,0.3,HARPS-post
2458224.497,14.3,0.3,HARPS-post
2458224.498,14.2,0.3,HARPS-post
2458224.498,14.6,0.3,HARPS-post
2458224.499,14.4,0.3,HARPS-post
2458224.5,15.0,0.3,HARPS-post
2458224.5,14.8,0.3,HARPS-post
2458224.501,15.5,0.3,HARPS-post
2458224.502,16.0,0.3,HARPS-post
2458224.503,16.7,0.3,HARPS-post
2458224.503,16.9,0.3,HARPS-post
2458224.504,16.8,0.3,HARPS-post
2458224.505,16.3,0.3,HARPS-post
2458224.505,16.6,0.3,HARPS-post
2458224.506,16.8,0.4,HARPS-post
2458224.507,16.7,0.3,HARPS-post
2458224.508,16.8,0.3,HARPS-post
2458224.508,16.1,0.3,HARPS-post
2458224.509,16.6,0.3,HARPS-post
2458224.51,16.4,0.3,HARPS-post
2458224.51,16.3,0.3,HARPS-post
2458224.511,16.3,0.3,HARPS-post
2458224.512,16.5,0.3,HARPS-post
2458224.513,16.3,0.3,HARPS-post
2458238.351,2724.2,3.5,SONG
2458350.752,2753.8,3.7,SONG
2458364.714,2751.3,3.8,SONG
2458378.745,2754.8,3.4,SONG
2458384.82,50.1,0.3,HARPS-post
2458384.821,50.2,0.3,HARPS-post
2458384.822,50.9,0.3,HARPS-post
2458384.822,50.1,0.3,HARPS-post
2458384.823,50.6,0.3,HARPS-post
2458384.824,50.9,0.3,HARPS-post
2458384.824,50.5,0.3,HARPS-post
2458384.825,50.7,0.3,HARPS-post
2458384.826,51.0,0.3,HARPS-post
2458384.827,51.5,0.3,HARPS-post
2458384.827,51.8,0.3,HARPS-post
2458384.828,51.9,0.3,HARPS-post
2458384.829,52.3,0.3,HARPS-post
2458384.829,52.0,0.3,HARPS-post
2458384.83,52.1,0.2,HARPS-post
2458384.831,52.6,0.3,HARPS-post
2458384.832,53.5,0.3,HARPS-post
2458384.832,53.4,0.2,HARPS-post
2458384.833,53.3,0.2,HARPS-post
2458384.834,53.3,0.2,HARPS-post
2458384.834,53.9,0.3,HARPS-post
2458384.835,54.1,0.2,HARPS-post
2458384.836,54.2,0.2,HARPS-post
2458384.837,54.1,0.5,HARPS-post
2458384.837,54.4,0.4,HARPS-post
2458384.838,54.4,0.3,HARPS-post
2458384.839,54.1,0.3,HARPS-post
2458384.839,54.2,0.3,HARPS-post
2458384.84,54.3,0.3,HARPS-post
2458384.841,54.3,0.3,HARPS-post
2458385.819,52.1,0.3,HARPS-post
2458385.82,53.0,0.3,HARPS-post
2458385.821,52.6,0.3,HARPS-post
2458385.821,52.2,0.3,HARPS-post
2458385.822,53.0,0.3,HARPS-post
2458385.823,53.1,0.3,HARPS-post
2458385.824,53.9,0.3,HARPS-post
2458385.824,54.3,0.3,HARPS-post
2458385.825,54.0,0.3,HARPS-post
2458385.826,54.0,0.3,HARPS-post
2458385.826,54.5,0.3,HARPS-post
2458385.827,54.8,0.3,HARPS-post
2458385.828,54.8,0.3,HARPS-post
2458385.828,54.7,0.3,HARPS-post
2458385.829,55.4,0.3,HARPS-post
2458385.83,55.5,0.3,HARPS-post
2458385.831,55.7,0.3,HARPS-post
2458385.831,56.0,0.3,HARPS-post
2458385.832,55.7,0.3,HARPS-post
2458385.833,55.6,0.3,HARPS-post
2458385.833,55.6,0.3,HARPS-post
2458385.834,55.3,0.3,HARPS-post
2458385.835,56.3,0.3,HARPS-post
2458385.836,55.3,0.3,HARPS-post
2458385.836,55.4,0.3,HARPS-post
2458385.837,55.1,0.3,HARPS-post
2458385.838,54.8,0.3,HARPS-post
2458385.838,55.3,0.3,HARPS-post
2458385.839,55.0,0.3,HARPS-post
2458385.84,54.9,0.3,HARPS-post
2458404.774,2761.9,3.0,SONG
2458421.699,2750.6,3.1,SONG
2458439.586,2755.5,3.7,SONG
2458466.756,2744.4,4.3,SONG
2458518.476,2756.7,3.4,SONG
2458533.337,2745.2,3.1,SONG
2458535.333,2742.0,2.9,SONG
2458545.422,2750.0,3.2,SONG
2458548.453,2727.1,6.2,SONG
2458566.445,2738.1,3.6,SONG
2458599.368,2716.6,3.6,SONG
