2460153.61049,4.40,4.13,PFS,
2460153.62499,16.50,3.84,PFS,
2460153.63926,16.49,3.43,PFS,
2460154.60562,5.10,2.63,PFS,
2460154.61980,8.69,2.45,PFS,
2460154.63393,4.43,2.66,PFS,
2460155.64044,5.92,2.36,PFS,
2460155.65419,2.74,2.21,PFS,
2460155.66844,14.53,2.18,PFS,
2460156.65824,-8.11,2.47,PFS,
2460156.67302,-7.01,2.44,PFS,
2460156.68696,9.74,2.66,PFS,
2460160.66059,-33.60,2.68,PFS,
2460160.67464,-38.21,2.89,PFS,
2460160.68876,-31.25,2.81,PFS,
2460180.53256,-14.42,3.48,PFS,
2460180.54735,2.14,3.30,PFS,
2460180.56107,-16.94,3.67,PFS,
2460184.54002,-40.53,4.71,PFS,
2460210.52069,-7.26,3.66,PFS,
2460210.53530,-5.42,3.68,PFS,
2460210.54950,-8.28,3.58,PFS,
2460212.51455,2.93,3.17,PFS,
2460212.52869,0.00,2.76,PFS,
2460212.54273,-5.89,2.62,PFS,
2459819.56147,5965.0,32.0,CHIRON,
2459822.57141,5992.0,28.0,CHIRON,
2459825.47184,6030.0,28.0,CHIRON,
2459828.63916,5984.0,31.0,CHIRON,
2459838.46341,5994.0,26.0,CHIRON,
2459841.54330,5984.0,31.0,CHIRON,
2459844.54869,6038.0,32.0,CHIRON,
2459854.51278,6047.0,32.0,CHIRON,
2459857.51441,6015.0,31.0,CHIRON,
2459860.49822,5980.0,38.0,CHIRON,
2459863.50449,5997.0,35.0,CHIRON,
2459866.52502,6006.0,28.0,CHIRON,
2459869.50415,6017.0,33.0,CHIRON,
2459872.52953,6033.0,38.0,CHIRON,
2459876.50716,6070.0,48.0,CHIRON,
2459680.91764,5393.1,35.7,CORALIE,
2459690.91570,5436.0,61.8,CORALIE,
2459702.81753,5354.2,37.8,CORALIE,
2459723.87356,5428.1,54.7,CORALIE,
2459740.79469,5340.0,70.5,CORALIE,
2459748.77041,5254.7,93.9,CORALIE,
2459845.62784,5329.9,49.8,CORALIE,
2459763.78280,5349.6,14.6,FEROS,
2459764.78507,5330.3,11.4,FEROS,
2459806.64321,5340.8,20.8,FEROS,
2459808.62570,5358.8,10.1,FEROS,
2459809.63296,5319.1,13.4,FEROS,
2459810.67493,5291.7,12.0,FEROS,
2459835.57461,5413.7,14.6,FEROS,
2459847.63789,5393.9,17.4,FEROS,
2459845.65994,5368.4,12.9,FEROS,
2459851.60212,5363.3,14.1,FEROS,
2459897.50622,5303.8,11.9,FEROS,
2460032.88150,5288.0,10.3,FEROS,
2460047.87740,5376.4,9.3,FEROS,
2460066.86333,5401.1,9.8,FEROS,
2460125.74290,5320.0,8.7,FEROS,
2460149.76750,5331.6,9.9,FEROS,
2460151.83118,5352.2,10.7,FEROS,
2460178.52971,5335.2,12.1,FEROS,
2460193.51918,5323.4,11.4,FEROS,
2460194.69004,5445.8,16.0,FEROS,
2460227.54377,5371.7,4.3,HARPS-1,
2460239.52640,5402.2,4.8,HARPS-1,
2460254.54061,5392.2,4.1,HARPS-1,
2460262.53137,5391.3,3.7,HARPS-1,
2460056.82106,5233.7,6.4,HARPS-2,
2460058.85810,5242.8,8.2,HARPS-2,
2460060.87608,5232.6,7.9,HARPS-2,
2460062.90944,5237.2,7.4,HARPS-2,
2460086.79806,5234.7,11.6,HARPS-2,
2460089.81426,5250.6,6.3,HARPS-2,
