53544.38601,-43.1,24.5,-39.4,17.4,
54365.34050,24.9,23.7,64.5,14.5,
54658.32385,32.8,25.1,45.0,30.8,
55370.39329,53.7,23.6,-5.7,15.4,
55470.35085,-63.9,23.8,-12.0,13.1,
55515.18324,-44.2,24.6,-41.7,12.4,
55518.18400,-30.3,24.0,8.9,14.9,
55728.36984,8.8,24.0,26.5,17.3,
55733.37812,41.2,23.7,27.8,13.5,
55740.37428,4.0,24.3,-5.8,17.8,
55753.32927,-13.2,23.8,13.9,14.2,
55758.31630,-25.3,23.9,-4.8,16.5,
55763.29701,-21.3,24.2,6.2,15.0,
55768.28240,-54.0,23.8,20.3,13.1,
55775.27116,-53.2,23.7,19.6,11.5,
55780.22843,-68.7,23.9,5.6,16.9,
55793.43019,-57.6,23.8,34.3,14.8,
55801.20164,-25.2,23.8,-2.5,13.3,
55810.16312,-21.8,23.8,-15.7,13.9,
55816.12715,-40.3,24.2,1.0,17.9,
55817.38332,-8.9,23.8,-11.3,14.9,
55822.36050,4.5,23.7,27.5,13.7,
55825.14133,34.6,23.9,33.1,14.6,
55826.14602,49.4,23.8,29.2,12.4,
55829.10961,58.6,23.7,-13.9,13.6,
55829.34425,65.0,23.7,-7.1,12.1,
55830.11034,75.2,23.7,-3.2,13.3,
55840.31604,66.9,23.8,42.7,11.3,
55849.31763,5.4,23.9,25.4,11.8,
55858.05332,38.7,23.9,46.9,12.3,
55888.21126,-23.4,23.7,41.2,12.1,
55903.14193,-44.3,24.0,17.1,17.8,
55924.08639,-5.2,23.9,9.7,14.1,
55932.06380,-49.4,23.7,15.1,10.8,
56073.43822,-42.4,23.8,34.7,17.5,
56080.43409,-21.2,23.7,16.6,12.4,
56179.39309,25.8,23.8,23.8,16.0,
56196.11293,11.0,23.7,7.5,13.4,
56210.06818,-64.3,23.7,4.5,11.7,
56228.25215,-56.5,23.9,-7.7,11.8,
56261.14362,13.6,23.6,17.5,11.6,
56262.16696,34.9,23.6,12.1,12.9,
56282.10282,28.3,23.9,25.6,15.9,
56287.10367,4.6,24.3,40.7,21.4,
56288.09887,12.8,23.8,35.0,11.6,
56291.08204,44.2,23.8,17.2,12.4,
56300.06651,38.7,23.8,31.8,13.2,
